;avg #n classes+groups;min #n classes+groups;max #n classes+groups;avg #n groups;min #n groups;max #n groups;avg #c groups;min #c groups;max #c groups;Fishers DR (C);Fishers DRv (C);Class Overlap (C);Border Points (C);Inter/Intra Class Dist (C);NN Error (C);Fishers DR (G);Fishers DRv (G);Class Overlap (G);Border Points (G);Inter/Intra Class Dist (G);NN Error (G);Acc (X);Acc (G);Acc (G - X);n;c;gs;features_remove_percent;n_group_features;group_imbalance;cls_imbalance;n_features
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,48230306763032504;0,04214415111988035;0,00014422812819120335;0,685;0,5036024259110364;0,53;0,8218998146528019;0,2814730931876715;1,1955917505322993e-11;0,6739130434782609;0,5057810900882797;0,6086956521739131;0,41333333333333333;0,45666666666666667;0,043333333333333335;1000;40;0,5;0,1;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8759914514366774;0,05802133087595794;0,0002590893825786611;0,857;0,5171176688120392;0,752;0,8578804510733624;0,29922356556132473;1,262706074823839e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,20333333333333334;0,39666666666666667;0,19333333333333333;1000;40;0,5;0,2;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6545093036198005;0,043913415752428665;2,200518028277012e-05;0,782;0,5122373645797164;0,642;0,8578804510733622;0,2992235655613245;1,2627060748238377e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,3;0,39;0,09000000000000002;1000;40;0,5;0,2;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5574494327109677;0,039128090218629154;2,3846643227931095e-05;0,745;0,510250575999489;0,6;0,8578804510733624;0,2992235655613246;1,2627060748238375e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,36;0,37;0,010000000000000009;1000;40;0,5;0,2;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,4920110844710994;0,035725485090783646;;0,719;0,50760985610428;0,57;0,8578804510733622;0,2992235655613247;1,2627060748238418e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,32666666666666666;0,37666666666666665;0,04999999999999999;1000;40;0,5;0,2;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8299689346136111;0,061330204299928956;0,0018499010686460085;0,824;0,5311549655869585;0,727;0,8638857350605105;0,3386798520610094;2,475219732518814e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,28;0,36;0,07999999999999996;1000;40;0,75;0,0;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6136701278172745;0,047650507801769125;0,00015787541604045103;0,776;0,5187951395727372;0,664;0,8638857350605101;0,3386798520610094;2,4752197325188168e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,3333333333333333;0,41;0,07666666666666666;1000;40;0,75;0,0;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5110995269032338;0,042478922147622875;0,00014312100466917083;0,797;0,5143535584497823;0,661;0,8638857350605104;0,33867985206100926;2,4752197325188123e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,36666666666666664;0,38;0,013333333333333364;1000;40;0,75;0,0;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,4614558211826861;0,041681409464934094;0,00048195355148246026;0,714;0,5058923729808649;0,566;0,8638857350605104;0,3386798520610094;2,4752197325188475e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,38666666666666666;0,44;0,053333333333333344;1000;40;0,75;0,0;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,83358454637412;0,06299099882409273;0,001772330081152657;0,828;0,5302511182213788;0,711;0,8422697907289228;0,2906466660279391;2,8210661556482283e-12;0,717391304347826;0,4998707318785666;0,5;0,2866666666666667;0,4533333333333333;0,16666666666666663;1000;40;0,75;0,05;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,612449109026243;0,048071675152433595;0,00017778391987675332;0,806;0,5219437839733548;0,662;0,8422697907289228;0,290646666027939;2,821066155648243e-12;0,717391304347826;0,4998707318785666;0,5;0,32666666666666666;0,43;0,10333333333333333;1000;40;0,75;0,05;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5247769559085492;0,044084736461635105;0,00018261047541437837;0,789;0,5132075966193321;0,622;0,8422697907289228;0,2906466660279388;2,8210661556482308e-12;0,717391304347826;0,4998707318785666;0,5;0,4033333333333333;0,42333333333333334;0,020000000000000018;1000;40;0,75;0,05;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,46666437872627786;0,041986343205814985;0,00042223328203349036;0,724;0,5043898319593143;0,557;0,8422697907289232;0,29064666602794015;2,8210661556482356e-12;0,717391304347826;0,4998707318785667;0,5;0,41333333333333333;0,4666666666666667;0,053333333333333344;1000;40;0,75;0,05;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8265712703221876;0,05581057987312012;0,0009182044903093559;0,838;0,5168329102668324;0,73;0,8218998146528019;0,2814730931876716;1,1955917505323042e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,27;0,45;0,18;1000;40;0,75;0,1;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6095682492253388;0,0452589435131604;7,988796863132551e-05;0,775;0,5142765062275587;0,625;0,8218998146528019;0,28147309318767155;1,195591750532299e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,37333333333333335;0,4766666666666667;0,10333333333333333;1000;40;0,75;0,1;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5204053749296758;0,04133086878159837;;0,756;0,510675644482583;0,597;0,8218998146528019;0,2814730931876715;1,1955917505323005e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,46;0,43333333333333335;-0,026666666666666672;1000;40;0,75;0,1;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,4745556315867656;0,03942739376354845;;0,697;0,5039025047226395;0,543;0,8218998146528022;0,2814730931876713;1,1955917505322828e-11;0,6739130434782609;0,5057810900882797;0,6086956521739131;0,4;0,41;0,009999999999999953;1000;40;0,75;0,1;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8498328769708475;0,05179503263046852;0,00023141665322125386;0,841;0,5151663827387162;0,723;0,8578804510733624;0,2992235655613246;1,262706074823839e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,28;0,4;0,12;1000;40;0,75;0,2;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6132822335216338;0,038533337243721634;4,337331766270262e-05;0,76;0,5120418908196045;0,625;0,8578804510733624;0,29922356556132457;1,2627060748238393e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,41;0,45;0,040000000000000036;1000;40;0,75;0,2;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5362249923690051;0,03620943987819156;;0,775;0,5126836520345656;0,63;0,8578804510733624;0,2992235655613245;1,2627060748238398e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,4;0,44666666666666666;0,046666666666666634;1000;40;0,75;0,2;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,48525751067648193;0,03345356452620121;;0,73;0,5088500285522669;0,585;0,8578804510733626;0,29922356556132473;1,2627060748238464e-09;0,7608695652173914;0,5040681700200479;0,5434782608695652;0,41;0,4;-0,009999999999999953;1000;40;0,75;0,2;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8115567531079226;0,05648090211493632;0,0017470625424019497;0,824;0,5283660609588235;0,717;0,8638857350605105;0,3386798520610094;2,4752197325188156e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,31333333333333335;0,43666666666666665;0,1233333333333333;1000;40;1,0;0,0;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5925490014317935;0,04449599218273998;0,00023702493400917077;0,778;0,5177230597838396;0,661;0,8638857350605101;0,3386798520610093;2,475219732518819e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,36;0,42;0,06;1000;40;1,0;0,0;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5011293358832917;0,04080986606313107;0,0002788225850400624;0,805;0,5153602721368231;0,66;0,8638857350605105;0,3386798520610096;2,475219732518813e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,39666666666666667;0,43333333333333335;0,03666666666666668;1000;40;1,0;0,0;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,45871130081350087;0,040576024638385895;0,00091241330374615;0,714;0,5061345917747853;0,567;0,86388573506051;0,33867985206100876;2,4752197325188354e-12;0,6304347826086957;0,5015614836203763;0,4782608695652174;0,42333333333333334;0,43666666666666665;0,013333333333333308;1000;40;1,0;0,0;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8163041572387669;0,058105500806537584;0,001692591738190349;0,82;0,5289143846910583;0,701;0,8422697907289228;0,29064666602793904;2,8210661556482283e-12;0,717391304347826;0,4998707318785666;0,5;0,3433333333333333;0,45;0,10666666666666669;1000;40;1,0;0,05;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5895833922601782;0,04490160530824046;0,0002615909824550406;0,806;0,5228204834031109;0,67;0,8422697907289228;0,2906466660279389;2,8210661556482364e-12;0,717391304347826;0,4998707318785667;0,5;0,43333333333333335;0,44333333333333336;0,010000000000000009;1000;40;1,0;0,05;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5155468496761427;0,042264723142499426;0,0003181600952525928;0,794;0,5162941686561973;0,63;0,8422697907289227;0,2906466660279387;2,821066155648196e-12;0,717391304347826;0,4998707318785666;0,5;0,4166666666666667;0,42;0,0033333333333332993;1000;40;1,0;0,05;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,4641925241497828;0,04089818143047548;0,0007405173852767015;0,734;0,504600268742683;0,569;0,8422697907289233;0,29064666602794026;2,821066155648221e-12;0,717391304347826;0,4998707318785666;0,5;0,45;0,44;-0,010000000000000009;1000;40;1,0;0,05;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8094599865574104;0,051646936409733384;0,0009674562157370848;0,825;0,5162575048217045;0,71;0,8218998146528019;0,28147309318767166;1,1955917505323022e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,31666666666666665;0,46;0,14333333333333337;1000;40;1,0;0,1;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5892312474192231;0,04245569139752485;0,00011471932667462516;0,787;0,5159503454390425;0,619;0,8218998146528019;0,2814730931876714;1,1955917505322988e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,4;0,44666666666666666;0,046666666666666634;1000;40;1,0;0,1;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5113578386855636;0,039529991969463545;;0,77;0,5123165071327228;0,609;0,8218998146528018;0,2814730931876715;1,1955917505322964e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,42333333333333334;0,47;0,046666666666666634;1000;40;1,0;0,1;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,47153967174607936;0,037952653619994135;;0,701;0,5041265564592796;0,542;0,8218998146528018;0,2814730931876709;1,1955917505322824e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,41;0,43666666666666665;0,026666666666666672;1000;40;1,0;0,1;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8357296397247984;0,047923827246388856;0,00025606748225838406;0,821;0,5144374547773544;0,692;0,8578804510733622;0,2992235655613246;1,2627060748238375e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,31333333333333335;0,42;0,10666666666666663;1000;40;1,0;0,2;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5930402532183898;0,03563630263448026;6,15132319699956e-05;0,767;0,5132789833589921;0,616;0,8578804510733624;0,29922356556132484;1,262706074823838e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,36;0,4;0,040000000000000036;1000;40;1,0;0,2;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5269787775610435;0,03457336056502052;;0,792;0,5144876699625006;0,637;0,8578804510733622;0,2992235655613246;1,2627060748238364e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,36666666666666664;0,39;0,023333333333333373;1000;40;1,0;0,2;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,48274814572421393;0,03236221611873554;;0,739;0,5100829276987131;0,58;0,8578804510733626;0,2992235655613252;1,2627060748238398e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,3566666666666667;0,36666666666666664;0,009999999999999953;1000;40;1,0;0,2;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9351013506405331;0,12139340628330197;0,007901297235338625;0,932;0,5339139470781058;0,875;0,8381073381007721;0,3006093305030327;1,8613277991689606e-12;0,7555555555555555;0,5071358414781391;0,6;0,09666666666666666;0,3333333333333333;0,23666666666666664;1000;50;0,0;0,0;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9351013506405331;0,12139340628330197;0,007901297235338625;0,932;0,5339139470781058;0,875;0,8381073381007721;0,3006093305030327;1,8613277991689606e-12;0,7555555555555555;0,5071358414781391;0,6;0,08666666666666667;0,33666666666666667;0,25;1000;50;0,0;0,0;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9351013506405331;0,12139340628330197;0,007901297235338625;0,932;0,5339139470781058;0,875;0,8381073381007721;0,3006093305030327;1,8613277991689606e-12;0,7555555555555555;0,5071358414781391;0,6;0,06333333333333334;0,35333333333333333;0,29;1000;50;0,0;0,0;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9351013506405331;0,12139340628330197;0,007901297235338625;0,932;0,5339139470781058;0,875;0,8381073381007721;0,3006093305030327;1,8613277991689606e-12;0,7555555555555555;0,5071358414781391;0,6;0,08666666666666667;0,36;0,2733333333333333;1000;50;0,0;0,0;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9334635643075657;0,11909837962647256;0,007195821005824333;0,917;0,5313087538700697;0,857;0,8556352714968924;0,3073138049664247;8,430093023973629e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,11666666666666667;0,37;0,2533333333333333;1000;50;0,0;0,05;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9334635643075657;0,11909837962647256;0,007195821005824333;0,917;0,5313087538700697;0,857;0,8556352714968924;0,3073138049664247;8,430093023973629e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,10333333333333333;0,34;0,2366666666666667;1000;50;0,0;0,05;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9334635643075657;0,11909837962647256;0,007195821005824333;0,917;0,5313087538700697;0,857;0,8556352714968924;0,3073138049664247;8,430093023973629e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,13666666666666666;0,3433333333333333;0,20666666666666667;1000;50;0,0;0,05;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9334635643075657;0,11909837962647256;0,007195821005824333;0,917;0,5313087538700697;0,857;0,8556352714968924;0,3073138049664247;8,430093023973629e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,07666666666666666;0,38;0,30333333333333334;1000;50;0,0;0,05;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9349178605710406;0,11759983284790652;0,0021070477691511446;0,916;0,5247093413108203;0,843;0,8288011487006111;0,3279671258746626;1,4078689622973301e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,11666666666666667;0,39666666666666667;0,28;1000;50;0,0;0,1;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9349178605710406;0,11759983284790652;0,0021070477691511446;0,916;0,5247093413108203;0,843;0,8288011487006111;0,3279671258746626;1,4078689622973301e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,12333333333333334;0,35333333333333333;0,22999999999999998;1000;50;0,0;0,1;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9349178605710406;0,11759983284790652;0,0021070477691511446;0,916;0,5247093413108203;0,843;0,8288011487006111;0,3279671258746626;1,4078689622973301e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,12;0,36333333333333334;0,24333333333333335;1000;50;0,0;0,1;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9349178605710406;0,11759983284790652;0,0021070477691511446;0,916;0,5247093413108203;0,843;0,8288011487006111;0,3279671258746626;1,4078689622973301e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,1;0,3333333333333333;0,2333333333333333;1000;50;0,0;0,1;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9327806992176292;0,10296112070858535;0,00038555715154099337;0,913;0,5279702411021504;0,872;0,8388366364337927;0,2705162637043967;3,2980841645598685e-09;0,7777777777777778;0,5047934085538267;0,6;0,1;0,38333333333333336;0,2833333333333333;1000;50;0,0;0,2;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9327806992176292;0,10296112070858535;0,00038555715154099337;0,913;0,5279702411021504;0,872;0,8388366364337927;0,2705162637043967;3,2980841645598685e-09;0,7777777777777778;0,5047934085538267;0,6;0,13333333333333333;0,30666666666666664;0,1733333333333333;1000;50;0,0;0,2;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9327806992176292;0,10296112070858535;0,00038555715154099337;0,913;0,5279702411021504;0,872;0,8388366364337927;0,2705162637043967;3,2980841645598685e-09;0,7777777777777778;0,5047934085538267;0,6;0,13333333333333333;0,34;0,2066666666666667;1000;50;0,0;0,2;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,9327806992176292;0,10296112070858535;0,00038555715154099337;0,913;0,5279702411021504;0,872;0,8388366364337927;0,2705162637043967;3,2980841645598685e-09;0,7777777777777778;0,5047934085538267;0,6;0,09;0,35333333333333333;0,2633333333333333;1000;50;0,0;0,2;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8932340245122632;0,10287772924553333;0,0012401525758423376;0,906;0,5281871106909474;0,827;0,8381073381007721;0,30060933050303273;1,861327799168962e-12;0,7555555555555555;0,5071358414781391;0,6;0,15666666666666668;0,35333333333333333;0,19666666666666666;1000;50;0,25;0,0;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,7184596083640943;0,08431996577052389;1,5736034552268483e-05;0,865;0,5218354302402523;0,758;0,8381073381007721;0,30060933050303273;1,861327799168962e-12;0,7555555555555555;0,5071358414781391;0,6;0,18333333333333332;0,3433333333333333;0,16;1000;50;0,25;0,0;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5622058709466509;0,07633595642681928;7,872232434874653e-06;0,825;0,5164875181670234;0,709;0,8381073381007721;0,30060933050303273;1,8613277991689602e-12;0,7555555555555555;0,5071358414781391;0,6;0,21666666666666667;0,32666666666666666;0,10999999999999999;1000;50;0,25;0,0;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,4308624962158024;0,0715169858607034;1,2454248683567503e-05;0,774;0,5129058462325379;0,652;0,8381073381007722;0,30060933050303285;1,8613277991689566e-12;0,7555555555555555;0,5071358414781388;0,6;0,25666666666666665;0,33666666666666667;0,08000000000000002;1000;50;0,25;0,0;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8986580590389184;0,10286687358526948;0,0011054373510864565;0,902;0,526659502008386;0,811;0,8556352714968924;0,3073138049664248;8,430093023973637e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,15333333333333332;0,35333333333333333;0,2;1000;50;0,25;0,05;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,7209498283858814;0,08351742151397795;1,2227716695509162e-05;0,825;0,5185941314046587;0,701;0,8556352714968924;0,3073138049664248;8,430093023973633e-12;0,7111111111111111;0,50653746473749;0,5777777777777777;0,2;0,36333333333333334;0,16333333333333333;1000;50;0,25;0,05;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5756975105502776;0,07511648319058419;7,661833194230452e-06;0,798;0,5139779753567849;0,668;0,8556352714968926;0,3073138049664248;8,430093023973638e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,24666666666666667;0,37333333333333335;0,12666666666666668;1000;50;0,25;0,05;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,4316981539734444;0,06912817104375031;8,96884228577748e-06;0,765;0,5101097910699119;0,617;0,8556352714968924;0,30731380496642463;8,430093023973642e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,31666666666666665;0,36;0,043333333333333335;1000;50;0,25;0,05;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,899836428644161;0,10318981930810303;0,00036530290257880056;0,895;0,5210245849973704;0,798;0,8288011487006111;0,32796712587466265;1,4078689622973282e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,14666666666666667;0,3433333333333333;0,19666666666666666;1000;50;0,25;0,1;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,7206493420710767;0,08340168291728096;7,156472180537349e-06;0,823;0,5161869168407996;0,706;0,8288011487006111;0,3279671258746626;1,407868962297327e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,19333333333333333;0,3466666666666667;0,15333333333333335;1000;50;0,25;0,1;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,558866758603846;0,07232206463980523;3,326038435782167e-06;0,81;0,5137479541628516;0,674;0,8288011487006111;0,3279671258746627;1,4078689622973241e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,24666666666666667;0,31666666666666665;0,06999999999999998;1000;50;0,25;0,1;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,4261094316624013;0,06415904191159424;6,18454220677806e-06;0,756;0,5111110321490443;0,597;0,8288011487006111;0,3279671258746627;1,4078689622973236e-11;0,7777777777777778;0,5048780708311867;0,6222222222222222;0,2833333333333333;0,3333333333333333;0,04999999999999999;1000;50;0,25;0,1;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8973482754979605;0,08784611957727308;6,798892154640762e-05;0,893;0,5232054015104954;0,815;0,8388366364337927;0,27051626370439663;3,2980841645598718e-09;0,7777777777777778;0,5047934085538267;0,6;0,15;0,38333333333333336;0,23333333333333336;1000;50;0,25;0,2;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,7137772787427213;0,06818048605127225;2,8263686478929176e-06;0,841;0,5182577433230906;0,725;0,8388366364337927;0,27051626370439663;3,2980841645598705e-09;0,7777777777777778;0,5047934085538267;0,6;0,21666666666666667;0,35333333333333333;0,13666666666666666;1000;50;0,25;0,2;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5566906307930866;0,062196883699897385;1,5782847010763281e-06;0,819;0,5148230546420856;0,68;0,8388366364337927;0,27051626370439674;3,298084164559871e-09;0,7777777777777778;0,5047934085538267;0,6;0,24333333333333335;0,32666666666666666;0,08333333333333331;1000;50;0,25;0,2;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,43759368941052224;0,05634425924297844;4,548135886151705e-06;0,767;0,5116793179508491;0,637;0,8388366364337928;0,27051626370439685;3,298084164559879e-09;0,7777777777777778;0,5047934085538267;0,6;0,29;0,3433333333333333;0,053333333333333344;1000;50;0,25;0,2;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8463206999347114;0,08893420147937545;0,0007527730904472659;0,876;0,5257147558054311;0,791;0,8381073381007722;0,3006093305030328;1,86132779916896e-12;0,7555555555555555;0,5071358414781391;0,6;0,17666666666666667;0,32666666666666666;0,15;1000;50;0,5;0,0;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5845787818988556;0,07149986250973835;1,7543814398875185e-05;0,819;0,517553857548663;0,695;0,8381073381007721;0,3006093305030328;1,861327799168961e-12;0,7555555555555555;0,5071358414781391;0,6;0,26;0,32;0,06;1000;50;0,5;0,0;5;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,4546623672353873;0,06454393630640258;2,2509858511505695e-05;0,774;0,5123448464927917;0,643;0,8381073381007721;0,3006093305030326;1,8613277991689578e-12;0,7555555555555555;0,5071358414781388;0,6;0,31333333333333335;0,3333333333333333;0,019999999999999962;1000;50;0,5;0,0;10;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,3891900552859643;0,06014500137468999;7,15095848176912e-05;0,75;0,5121318624799901;0,621;0,8381073381007721;0,30060933050303257;1,8613277991689622e-12;0,7555555555555555;0,5071358414781391;0,6;0,3;0,31666666666666665;0,016666666666666663;1000;50;0,5;0,0;20;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,8510681815707697;0,08768337555966575;0,0007366738108260323;0,851;0,5235589286467587;0,757;0,8556352714968924;0,3073138049664247;8,430093023973629e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,22666666666666666;0,33;0,10333333333333336;1000;50;0,5;0,05;1;medium;medium;50
0;5,882352941176471;2;22;34,48275862068966;4;142;5,862068965517241;2;27;0,5916846708183969;0,06950828508375963;1,7870744042358256e-05;0,788;0,513704446288022;0,65;0,8556352714968926;0,3073138049664248;8,430093023973656e-12;0,7111111111111111;0,5065374647374898;0,5777777777777777;0,27666666666666667;0,33666666666666667;0,06;1000;50;0,5;0,05;5;medium;medium;50
