#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,CHI,SIL,DBI,max info loss,Method,Run,n,f,n_clusters,algorithm,n_components,gini,p value
714.0,0.23998416050686378,100.0,42.0,0.31984319121330723,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.2,0.7
714.0,0.23998325892857153,100.0,42.0,0.31440767096312205,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.2,0.75
714.0,0.24001333439795597,100.0,42.0,0.32067941755516854,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.2,0.8
714.0,0.23997834274952906,100.0,42.0,0.3228406000248921,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.2,0.85
714.0,0.23991129588745602,100.0,42.0,0.318560947975948,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.2,0.9
714.0,0.23998416050686378,100.0,42.0,0.31984319121330723,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.25,0.7
714.0,0.23998325892857153,100.0,42.0,0.31440767096312205,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.25,0.75
714.0,0.24001333439795597,100.0,42.0,0.32067941755516854,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.25,0.8
714.0,0.23997834274952906,100.0,42.0,0.3228406000248921,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.25,0.85
714.0,0.23991129588745602,100.0,42.0,0.318560947975948,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.25,0.9
714.0,0.23998416050686378,100.0,42.0,0.31984319121330723,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.3,0.7
714.0,0.23998325892857153,100.0,42.0,0.31440767096312205,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.3,0.75
714.0,0.24001333439795597,100.0,42.0,0.32067941755516854,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.3,0.8
714.0,0.23997834274952906,100.0,42.0,0.3228406000248921,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.3,0.85
714.0,0.23991129588745602,100.0,42.0,0.318560947975948,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.3,0.9
714.0,0.23998416050686378,100.0,42.0,0.31984319121330723,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.35,0.7
714.0,0.23998325892857153,100.0,42.0,0.31440767096312205,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.35,0.75
714.0,0.24001333439795597,100.0,42.0,0.32067941755516854,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.35,0.8
714.0,0.23997834274952906,100.0,42.0,0.3228406000248921,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.35,0.85
714.0,0.23991129588745602,100.0,42.0,0.318560947975948,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.35,0.9
714.0,0.23998416050686378,100.0,42.0,0.31984319121330723,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.4,0.7
714.0,0.23998325892857153,100.0,42.0,0.31440767096312205,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.4,0.75
714.0,0.24001333439795597,100.0,42.0,0.32067941755516854,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.4,0.8
714.0,0.23997834274952906,100.0,42.0,0.3228406000248921,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.4,0.85
714.0,0.23991129588745602,100.0,42.0,0.318560947975948,0,29,0.0,0.0,0.0,,CPI,1,2000,100,,,,0.4,0.9
122.96551724137932,0.05067646838064716,100.0,8.96551724137931,0.3866404753862423,0,0,0.0,0.0,0.0,0.1,SPH,1,5000,100,,,,,
122.96551724137932,0.05067646838064716,100.0,8.96551724137931,0.3866404753862423,0,0,0.0,0.0,0.0,0.15,SPH,1,5000,100,,,,,
122.96551724137932,0.05067646838064716,100.0,8.96551724137931,0.3866404753862423,0,0,0.0,0.0,0.0,0.2,SPH,1,5000,100,,,,,
122.96551724137932,0.05067646838064716,100.0,8.96551724137931,0.3866404753862423,0,0,0.0,0.0,0.0,0.25,SPH,1,5000,100,,,,,
122.96551724137932,0.05067646838064716,100.0,8.96551724137931,0.3866404753862423,0,0,0.0,0.0,0.0,0.3,SPH,1,5000,100,,,,,
122.96551724137932,0.05067646838064716,100.0,8.96551724137931,0.3866404753862423,0,0,0.0,0.0,0.0,0.35,SPH,1,5000,100,,,,,
122.96551724137932,0.05067646838064716,100.0,8.96551724137931,0.3866404753862423,0,0,0.0,0.0,0.0,0.4,SPH,1,5000,100,,,,,
3571.0,0.2398207784934192,100.0,84.0,0.512711525383046,0,0,0.0,0.0,0.0,,RF,1,5000,100,,,,,
3571.0,0.0,100.0,84.0,0.512711525383046,0,0,0.0,0.0,0.0,,RF+B,1,5000,100,,,,,
392.81,0.152248416995126,110.0,31.46,0.595655953354563,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,10.0,KMeans,,,
253.93777777777777,0.14574327445418728,106.66666666666667,24.746666666666666,0.5778198966463738,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,15.0,KMeans,,,
187.47750000000002,0.14019407422665525,105.0,19.1625,0.5353534406328034,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,20.0,KMeans,,,
148.55360000000002,0.13219192094799107,104.0,16.6816,0.5123816643081076,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,25.0,KMeans,,,
142.62869822485206,0.10748767020645898,103.84615384615384,15.856508875739646,0.5020518687024734,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,26.0,KMeans,,,
123.00111111111111,0.10545973605619573,103.33333333333333,14.432222222222224,0.48868668234448925,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,30.0,KMeans,,,
104.94367346938776,0.10678165213748948,102.85714285714286,13.812244897959184,0.4735494359460771,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,35.0,KMeans,,,
91.50687500000001,0.0959093092988211,102.5,12.786875,0.4505154363059855,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,40.0,KMeans,,,
81.11901234567902,0.09455216456923375,102.22222222222223,11.539753086419752,0.4482411602379927,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,45.0,KMeans,,,
72.8484,0.08825473582820179,102.0,11.628,0.4378786686387189,0,0,0.0,0.0,0.0,,KMeans,1,5000,100,50.0,KMeans,,,
392.81,0.1445139248333702,110.0,32.78,0.5799681241858694,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,10.0,,
253.93777777777777,0.1293736799150846,106.66666666666667,21.90222222222222,0.5563846965154094,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,15.0,,
187.47750000000002,0.14254305585806548,105.0,18.0075,0.5295506270742928,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,20.0,,
148.55360000000002,0.1165969735986293,104.0,16.3488,0.4833362744299734,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,25.0,,
142.62869822485206,0.12485744740842111,103.84615384615384,16.575443786982248,0.5174679987902985,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,26.0,,
123.00111111111111,0.11555280778842275,103.33333333333333,14.811111111111112,0.4843361493840361,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,30.0,,
104.94367346938776,0.10730219314210838,102.85714285714286,14.106122448979592,0.4642574040457639,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,35.0,,
91.50687500000001,0.10284650653405103,102.5,13.12,0.4552706924725256,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,40.0,,
81.11901234567902,0.09462177839054361,102.22222222222223,12.312098765432099,0.45615206034187117,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,45.0,,
72.8484,0.0881915270684445,102.0,10.914000000000001,0.40074795971199856,0,0,0.0,0.0,0.0,,GMM,1,5000,100,,GMM,50.0,,
392.81,0.14893439148263748,110.0,37.4,0.5920996058229662,0,0,0.0,0.0,0.0,,Birch,1,5000,100,10.0,Birch,,,
253.93777777777777,0.1303442919545064,106.66666666666667,27.59111111111111,0.5522455332642615,0,0,0.0,0.0,0.0,,Birch,1,5000,100,15.0,Birch,,,
187.47750000000002,0.12555688814754035,105.0,22.5225,0.5186056765573994,0,0,0.0,0.0,0.0,,Birch,1,5000,100,20.0,Birch,,,
148.55360000000002,0.12243655688726887,104.0,18.9696,0.4965689255011007,0,0,0.0,0.0,0.0,,Birch,1,5000,100,25.0,Birch,,,
142.62869822485206,0.11942089347812497,103.84615384615384,18.213017751479292,0.49018504989645023,0,0,0.0,0.0,0.0,,Birch,1,5000,100,26.0,Birch,,,
123.00111111111111,0.10955365767122024,103.33333333333333,16.05111111111111,0.48285839120675855,0,0,0.0,0.0,0.0,,Birch,1,5000,100,30.0,Birch,,,
104.94367346938776,0.10347941196210764,102.85714285714286,14.488163265306122,0.4695957400902751,0,0,0.0,0.0,0.0,,Birch,1,5000,100,35.0,Birch,,,
91.50687500000001,0.09830550517787945,102.5,13.06875,0.4558476579305992,0,0,0.0,0.0,0.0,,Birch,1,5000,100,40.0,Birch,,,
81.11901234567902,0.09320452505331257,102.22222222222223,12.380246913580246,0.44552785210238505,0,0,0.0,0.0,0.0,,Birch,1,5000,100,45.0,Birch,,,
72.8484,0.08756789713123342,102.0,11.8932,0.43667230698015375,0,0,0.0,0.0,0.0,,Birch,1,5000,100,50.0,Birch,,,
63.67857142857143,0.05067091350279366,100.0,4.642857142857143,0.15725697458302462,0,27,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.2,0.7
63.67857142857143,0.050761437440360976,100.0,4.642857142857143,0.1587797736971022,0,27,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.2,0.75
63.67857142857143,0.05079305200526667,100.0,4.642857142857143,0.16209432584595057,0,27,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.2,0.8
63.67857142857143,0.05076539479268578,100.0,4.642857142857143,0.16213196570484703,0,27,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.2,0.85
63.67857142857143,0.05077420391328037,100.0,4.642857142857143,0.13604940038874402,0,27,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.2,0.9
67.28301886792453,0.05067132506548635,100.0,4.90566037735849,0.16962198528350161,0,24,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.25,0.7
67.28301886792453,0.05076697299951974,100.0,4.90566037735849,0.17123098057384772,0,24,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.25,0.75
67.28301886792453,0.05080037706809934,100.0,4.90566037735849,0.17473314888206484,0,24,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.25,0.8
67.28301886792453,0.05077115435291953,100.0,4.90566037735849,0.17477291929901204,0,24,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.25,0.85
67.28301886792453,0.050906238058032766,100.0,4.90566037735849,0.1489057422923666,0,24,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.25,0.9
68.57692307692308,0.05065530073731558,100.0,5.0,0.17168838249614357,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.3,0.7
68.57692307692308,0.050752788054695755,100.0,5.0,0.17332832000361173,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.3,0.75
68.57692307692308,0.05078683450920958,100.0,5.0,0.1768978377023715,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.3,0.8
68.57692307692308,0.05075087240675464,100.0,5.0,0.18063965121824735,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.3,0.85
68.57692307692308,0.05088855387542774,100.0,5.0,0.15427502849993563,0,23,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.3,0.9
77.52173913043478,0.050869196909195315,100.0,5.6521739130434785,0.2020617320544916,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.35,0.7
77.52173913043478,0.05080198934883451,100.0,5.6521739130434785,0.20028609094492242,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.35,0.75
77.52173913043478,0.050840476645241425,100.0,5.6521739130434785,0.20432119790873782,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.35,0.8
77.52173913043478,0.050848559080175645,100.0,5.6521739130434785,0.21148236268876405,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.35,0.85
77.52173913043478,0.05084330686524176,100.0,5.6521739130434785,0.18760941251679214,0,17,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.35,0.9
86.97560975609755,0.050754382728302835,100.0,6.341463414634147,0.24151152030622106,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.4,0.7
86.97560975609755,0.05066980630428973,100.0,6.341463414634147,0.24365899874978023,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.4,0.75
86.97560975609755,0.05071298717342921,100.0,6.341463414634147,0.24818619192869507,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.4,0.8
86.97560975609755,0.050722055271160284,100.0,6.341463414634147,0.25622066948677324,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.4,0.85
86.97560975609755,0.05070329109450595,100.0,6.341463414634147,0.2302144094719623,0,12,0.0,0.0,0.0,0.1,SPH+CPI,1,5000,100,,,,0.4,0.9
63.67857142857143,0.05067091350279366,100.0,4.642857142857143,0.15725697458302462,0,27,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.2,0.7
63.67857142857143,0.050761437440360976,100.0,4.642857142857143,0.1587797736971022,0,27,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.2,0.75
63.67857142857143,0.05079305200526667,100.0,4.642857142857143,0.16209432584595057,0,27,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.2,0.8
63.67857142857143,0.05076539479268578,100.0,4.642857142857143,0.16213196570484703,0,27,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.2,0.85
63.67857142857143,0.05077420391328037,100.0,4.642857142857143,0.13604940038874402,0,27,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.2,0.9
67.28301886792453,0.05067132506548635,100.0,4.90566037735849,0.16962198528350161,0,24,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.25,0.7
67.28301886792453,0.05076697299951974,100.0,4.90566037735849,0.17123098057384772,0,24,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.25,0.75
67.28301886792453,0.05080037706809934,100.0,4.90566037735849,0.17473314888206484,0,24,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.25,0.8
67.28301886792453,0.05077115435291953,100.0,4.90566037735849,0.17477291929901204,0,24,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.25,0.85
67.28301886792453,0.050906238058032766,100.0,4.90566037735849,0.1489057422923666,0,24,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.25,0.9
68.57692307692308,0.05065530073731558,100.0,5.0,0.17168838249614357,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.3,0.7
68.57692307692308,0.050752788054695755,100.0,5.0,0.17332832000361173,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.3,0.75
68.57692307692308,0.05078683450920958,100.0,5.0,0.1768978377023715,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.3,0.8
68.57692307692308,0.05075087240675464,100.0,5.0,0.18063965121824735,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.3,0.85
68.57692307692308,0.05088855387542774,100.0,5.0,0.15427502849993563,0,23,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.3,0.9
77.52173913043478,0.050869196909195315,100.0,5.6521739130434785,0.2020617320544916,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.35,0.7
77.52173913043478,0.05080198934883451,100.0,5.6521739130434785,0.20028609094492242,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.35,0.75
77.52173913043478,0.050840476645241425,100.0,5.6521739130434785,0.20432119790873782,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.35,0.8
77.52173913043478,0.050848559080175645,100.0,5.6521739130434785,0.21148236268876405,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.35,0.85
77.52173913043478,0.05084330686524176,100.0,5.6521739130434785,0.18760941251679214,0,17,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.35,0.9
86.97560975609755,0.050754382728302835,100.0,6.341463414634147,0.24151152030622106,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.4,0.7
86.97560975609755,0.05066980630428973,100.0,6.341463414634147,0.24365899874978023,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.4,0.75
86.97560975609755,0.05071298717342921,100.0,6.341463414634147,0.24818619192869507,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.4,0.8
86.97560975609755,0.050722055271160284,100.0,6.341463414634147,0.25622066948677324,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.4,0.85
86.97560975609755,0.05070329109450595,100.0,6.341463414634147,0.2302144094719623,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,5000,100,,,,0.4,0.9
63.67857142857143,0.05067091350279366,100.0,4.642857142857143,0.15725697458302462,0,27,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.2,0.7
63.67857142857143,0.050761437440360976,100.0,4.642857142857143,0.1587797736971022,0,27,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.2,0.75
63.67857142857143,0.05079305200526667,100.0,4.642857142857143,0.16209432584595057,0,27,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.2,0.8
63.67857142857143,0.05076539479268578,100.0,4.642857142857143,0.16213196570484703,0,27,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.2,0.85
63.67857142857143,0.05077420391328037,100.0,4.642857142857143,0.13604940038874402,0,27,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.2,0.9
67.28301886792453,0.05067132506548635,100.0,4.90566037735849,0.16962198528350161,0,24,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.25,0.7
67.28301886792453,0.05076697299951974,100.0,4.90566037735849,0.17123098057384772,0,24,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.25,0.75
67.28301886792453,0.05080037706809934,100.0,4.90566037735849,0.17473314888206484,0,24,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.25,0.8
67.28301886792453,0.05077115435291953,100.0,4.90566037735849,0.17477291929901204,0,24,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.25,0.85
67.28301886792453,0.050906238058032766,100.0,4.90566037735849,0.1489057422923666,0,24,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.25,0.9
68.57692307692308,0.05065530073731558,100.0,5.0,0.17168838249614357,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.3,0.7
68.57692307692308,0.050752788054695755,100.0,5.0,0.17332832000361173,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.3,0.75
68.57692307692308,0.05078683450920958,100.0,5.0,0.1768978377023715,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.3,0.8
68.57692307692308,0.05075087240675464,100.0,5.0,0.18063965121824735,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.3,0.85
68.57692307692308,0.05088855387542774,100.0,5.0,0.15427502849993563,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.3,0.9
77.52173913043478,0.050869196909195315,100.0,5.6521739130434785,0.2020617320544916,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.35,0.7
77.52173913043478,0.05080198934883451,100.0,5.6521739130434785,0.20028609094492242,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.35,0.75
77.52173913043478,0.050840476645241425,100.0,5.6521739130434785,0.20432119790873782,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.35,0.8
77.52173913043478,0.050848559080175645,100.0,5.6521739130434785,0.21148236268876405,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.35,0.85
77.52173913043478,0.05084330686524176,100.0,5.6521739130434785,0.18760941251679214,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.35,0.9
86.97560975609755,0.050754382728302835,100.0,6.341463414634147,0.24151152030622106,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.4,0.7
86.97560975609755,0.05066980630428973,100.0,6.341463414634147,0.24365899874978023,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.4,0.75
86.97560975609755,0.05071298717342921,100.0,6.341463414634147,0.24818619192869507,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.4,0.8
86.97560975609755,0.050722055271160284,100.0,6.341463414634147,0.25622066948677324,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.4,0.85
86.97560975609755,0.05070329109450595,100.0,6.341463414634147,0.2302144094719623,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,5000,100,,,,0.4,0.9
63.67857142857143,0.05067091350279366,100.0,4.642857142857143,0.15725697458302462,0,27,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.2,0.7
63.67857142857143,0.050761437440360976,100.0,4.642857142857143,0.1587797736971022,0,27,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.2,0.75
63.67857142857143,0.05079305200526667,100.0,4.642857142857143,0.16209432584595057,0,27,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.2,0.8
63.67857142857143,0.05076539479268578,100.0,4.642857142857143,0.16213196570484703,0,27,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.2,0.85
63.67857142857143,0.05077420391328037,100.0,4.642857142857143,0.13604940038874402,0,27,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.2,0.9
67.28301886792453,0.05067132506548635,100.0,4.90566037735849,0.16962198528350161,0,24,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.25,0.7
67.28301886792453,0.05076697299951974,100.0,4.90566037735849,0.17123098057384772,0,24,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.25,0.75
67.28301886792453,0.05080037706809934,100.0,4.90566037735849,0.17473314888206484,0,24,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.25,0.8
67.28301886792453,0.05077115435291953,100.0,4.90566037735849,0.17477291929901204,0,24,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.25,0.85
67.28301886792453,0.050906238058032766,100.0,4.90566037735849,0.1489057422923666,0,24,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.25,0.9
68.57692307692308,0.05065530073731558,100.0,5.0,0.17168838249614357,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.3,0.7
68.57692307692308,0.050752788054695755,100.0,5.0,0.17332832000361173,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.3,0.75
68.57692307692308,0.05078683450920958,100.0,5.0,0.1768978377023715,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.3,0.8
68.57692307692308,0.05075087240675464,100.0,5.0,0.18063965121824735,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.3,0.85
68.57692307692308,0.05088855387542774,100.0,5.0,0.15427502849993563,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.3,0.9
77.52173913043478,0.050869196909195315,100.0,5.6521739130434785,0.2020617320544916,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.35,0.7
77.52173913043478,0.05080198934883451,100.0,5.6521739130434785,0.20028609094492242,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.35,0.75
77.52173913043478,0.050840476645241425,100.0,5.6521739130434785,0.20432119790873782,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.35,0.8
77.52173913043478,0.050848559080175645,100.0,5.6521739130434785,0.21148236268876405,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.35,0.85
77.52173913043478,0.05084330686524176,100.0,5.6521739130434785,0.18760941251679214,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.35,0.9
86.97560975609755,0.050754382728302835,100.0,6.341463414634147,0.24151152030622106,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.4,0.7
86.97560975609755,0.05066980630428973,100.0,6.341463414634147,0.24365899874978023,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.4,0.75
86.97560975609755,0.05071298717342921,100.0,6.341463414634147,0.24818619192869507,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.4,0.8
86.97560975609755,0.050722055271160284,100.0,6.341463414634147,0.25622066948677324,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.4,0.85
86.97560975609755,0.05070329109450595,100.0,6.341463414634147,0.2302144094719623,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,5000,100,,,,0.4,0.9
63.67857142857143,0.05067091350279366,100.0,4.642857142857143,0.15725697458302462,0,27,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.2,0.7
63.67857142857143,0.050761437440360976,100.0,4.642857142857143,0.1587797736971022,0,27,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.2,0.75
63.67857142857143,0.05079305200526667,100.0,4.642857142857143,0.16209432584595057,0,27,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.2,0.8
63.67857142857143,0.05076539479268578,100.0,4.642857142857143,0.16213196570484703,0,27,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.2,0.85
63.67857142857143,0.05077420391328037,100.0,4.642857142857143,0.13604940038874402,0,27,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.2,0.9
67.28301886792453,0.05067132506548635,100.0,4.90566037735849,0.16962198528350161,0,24,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.25,0.7
67.28301886792453,0.05076697299951974,100.0,4.90566037735849,0.17123098057384772,0,24,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.25,0.75
67.28301886792453,0.05080037706809934,100.0,4.90566037735849,0.17473314888206484,0,24,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.25,0.8
67.28301886792453,0.05077115435291953,100.0,4.90566037735849,0.17477291929901204,0,24,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.25,0.85
67.28301886792453,0.050906238058032766,100.0,4.90566037735849,0.1489057422923666,0,24,0.0,0.0,0.0,0.3,SPH+CPI,1,5000,100,,,,0.25,0.9
