R_e,A@e,Method,RA@e,gini,p value,Run,SPH Executed,info loss,SPH A@1,CPI A@1,Avg Acc SPH+CPI,Avg RA
4,0.7233333333333334,Tailored Approach,1.3640552995391706,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
5,0.75,Tailored Approach,1.4933333333333334,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
6,0.7733333333333333,Tailored Approach,1.6293103448275863,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
7,0.79,Tailored Approach,1.7426160337552743,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
8,0.79,Tailored Approach,1.7426160337552743,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
9,0.7966666666666666,Tailored Approach,1.8033472803347281,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
10,0.8,Tailored Approach,1.8375,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
1,0.49666666666666665,CPI,1.0,0.35,0.85,,,,,,,
2,0.59,CPI,1.1581920903954803,0.35,0.85,,,,,,,
3,0.62,CPI,1.2473118279569892,0.35,0.85,,,,,,,
4,0.6466666666666666,CPI,1.3608247422680413,0.35,0.85,,,,,,,
5,0.67,CPI,1.4875621890547264,0.35,0.85,,,,,,,
6,0.6966666666666667,CPI,1.6602870813397128,0.35,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.35,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.35,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.35,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.35,0.85,,,,,,,
1,0.57,Tailored Approach,1.0,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
2,0.63,Tailored Approach,1.0952380952380953,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
3,0.67,Tailored Approach,1.208955223880597,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
4,0.72,Tailored Approach,1.4027777777777777,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
5,0.7466666666666667,Tailored Approach,1.53125,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
6,0.7633333333333333,Tailored Approach,1.6288209606986899,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
7,0.78,Tailored Approach,1.7435897435897436,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
8,0.78,Tailored Approach,1.7435897435897436,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
9,0.79,Tailored Approach,1.8354430379746836,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
10,0.7933333333333333,Tailored Approach,1.8697478991596639,0.35,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.5059412481908994
