,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,target,noisy target,group,level-0,level-1,marker
147,51,0.46542728050821885,0.33585490696535236,,,,0.5576774468062242,,0.36783489880982495,0.389992023593732,0.7142429320562638,0.2764605219306955,,0.4608811136192088,0.3681431975246082,0.5380603706706912,0.5111827618775002,0.2759811563268043,0.2513684653280453,0.37512796363012685,,0.3304404929566054,0.30623132129188746,1.4517950286428183,0.5382916919887325,0.4293393188527163,1.56245903628204,0.6423298303650062,,,,,0.2811874024379466,0.4423191095731083,0.6302855802504922,0.46029391039792483,0.569018577254102,,,0.43728339650093767,1.2791566865948854,0.5335905569453244,0.5351205793736955,1.6452412261481448,,,0.24074708823683938,1.5029330089892416,0.6052084411576373,0.6088034770799653,0.3826729564298298,10,10,hde-OM2-1,Engine,hde,
240,5,1.8384275378750639,0.640417256868144,,0.6892542182498227,0.5988201137675565,,1.4920040362333375,0.35770593710681736,0.1638209789024024,0.3077047031639278,1.5247280548076287,0.22067023139883105,0.304068815591608,1.5861361914771033,0.25031163832225706,0.8423256283421985,0.414087449237469,0.0,0.7517151703976298,0.5277826266944586,,,1.3929801832868551,,1.1369541424253535,1.3192509049873227,0.1695158363645357,,0.4720506877725228,,,0.4242818497045491,0.3601895474214076,0.8897845009955634,,0.7760210931388283,,0.4056245764124876,0.2997839459435954,1.0816588078823026,1.6811111186753274,0.6611361799400921,1.2764204192137367,0.4665739096179394,,1.6214436220344473,1.4631484246137327,0.3235708159065988,,0.29614219274912074,46,46,hde-OM3-3,Engine,hde,
8,8,0.48362115218671275,0.15300431900962247,,0.4644317481921853,0.0,0.0,1.0,0.5510536265997122,0.20346787704694538,0.2282730291580249,0.3653762620342572,0.0,0.7904168311373205,0.0,0.0,,0.4389725242618965,0.8831170101236265,,0.20022209293832222,0.3256453868155843,0.6496933047292761,0.0,0.5256752799989398,,0.03635645365453074,,,0.5819585710516847,,,0.0,0.9479372195319488,0.0,,0.9168417556228871,,0.7087086680987507,0.8750236284965069,0.5961286609821342,0.096719430339497,0.4721284797409593,0.5729006557034155,0.5322801515839923,0.7278284316378506,,1.6945584646304395,0.5593535825865688,1.0,0.44575386383886173,1,1,hde-OM1-2,Engine,hde,
189,21,1.402069777211223,0.9642691162311713,,,0.2959373518818613,0.9145156081229807,1.5386528361318423,0.09735973666057218,0.0,0.17585686527110317,0.7544969845038806,,0.2259722748491413,0.8065128106175812,0.3307902890126294,0.9569111380082931,,0.6370237270345626,,0.24718794420479925,0.0,0.4494857353040057,1.5566294699806331,,1.611176174604398,1.2204264411036663,,,0.8237875406947536,0.640600798133373,,0.6519758136364134,0.0,0.18482329158028896,0.30327638862603423,1.0,,,1.0,1.3799958376420371,0.9641986970534258,0.47234942236659805,1.225690993028778,,0.6625023576482599,1.2642316376034288,1.5415195114508458,0.7325250399175867,,0.4924420335411387,34,34,hde-OM2-5,Engine,hde,
670,18,,0.7054768538930657,0.5357046568420115,1.6670928400090703,1.4229967515554724,,1.5390382931079942,,0.7181161577187911,,1.9028718454627964,1.6367443517006384,0.39883009041702855,,0.4796937187293829,1.679678443891636,0.5568236787672224,0.14673780384811333,0.20539234636219814,0.6151096001859304,,0.9244682274527696,,0.5468488307328381,1.3125649860717425,1.7249510544072415,0.414433928076702,,,,0.266292961924398,0.9112653535199132,1.6177095792048553,0.42220081887725636,,0.27757781712918334,,1.2883786519012763,0.9392864128003217,1.5432070584054538,2.4717370819225666,2.300688428660732,,,0.8650570230700823,2.5783295644736675,1.2528405039431119,1.9683384881236412,0.654624955178548,0.31164541523868045,69,69,mde-OM3-9,Engine,mde,
276,41,1.150729419600668,0.1481374088943617,,0.11673540162962297,0.6386745870405045,,1.8247117736525809,0.42221468649698013,0.389424335528032,0.4454908408455762,1.159894465379457,0.2648266839432505,0.8030564359648829,1.5249811407718492,0.6515167457228679,0.38011817893441646,0.3615212886870223,0.1725821170671919,0.5692028944116039,0.4401247172994642,0.15721810939397624,,1.4933715787679267,,1.2782394109908242,1.6905914912584519,0.6446702984568411,,0.5409143673517988,0.49018871069318126,,0.49134597060184837,0.6269140031116797,0.7159018288777006,,0.4927112606112277,,0.5462442985594621,0.3954060228409383,1.607402097612669,1.5937794049792164,0.5408804801667593,1.408475264749658,0.11179800031207951,,,1.8714675789319852,0.5004415588615123,,0.4589800594646342,43,43,hde-OM3-3,Engine,hde,
962,221,,,0.5460912551722713,,1.6214159946110072,3.654683216442174,1.485452887247843,0.35879650951659225,,,,1.594870930988791,0.2130884717635973,,0.40852531532603764,1.6195808078305551,0.35997702703718754,0.5621482920638693,0.5912319372607043,0.5130603135787033,0.7865757014550323,0.6685829327351144,1.5148082219575085,0.5889476724257334,1.4224113302224473,1.9540060581086403,0.5812251496209924,0.5374790426518714,,,0.3285655078020472,0.4264210958772785,1.537655294661179,0.37083678793515523,0.45903254220716455,0.6444984589481811,,1.375373583779502,0.4709298814988813,1.9477633343081022,,2.575840653429073,,0.32953758416547957,0.35065935321610076,3.3128568722787533,2.470192273183478,1.568182225226402,0.7455589664462116,0.21213102135234693,50,50,mde-OM3-13,Engine,mde,
841,100,,,0.5862808675925878,,1.3214515440033088,3.2838143963114845,1.356276047324919,0.45614926276392515,0.5021419734860645,,,1.6959188016501985,0.5020615570728122,,0.35344984307527316,1.2440871669765268,0.6946218517527082,1.0,0.34221078124326737,0.5288950751809806,0.5876133639354775,0.42209289858697324,1.4138546856063705,0.7051232840945968,1.3099183579101354,,0.48751630172754146,0.8106564230497716,,,0.6840429971610069,0.4137763873011208,1.153113051637383,0.3578958925449987,0.5094435337247113,0.6019386500049441,,1.598147927816194,0.47308596175908346,1.3807531169176734,,2.7483487058824605,,,0.6791325943638872,3.425622237409401,2.6253120712817597,1.2717596694003082,0.5616208759561557,0.23081774998964016,56,56,mde-OM3-13,Engine,mde,
412,29,,0.7970542006671184,0.7082659052644291,,,0.5791974851119925,1.8636892836410617,,0.4526501592442356,0.5615963201389796,1.402082235248102,1.766217637853234,,,0.5484616042788832,0.29887035496850534,0.8752458180171857,,0.24202718192693765,0.4365863784579853,0.24785628140028362,0.3055249724142268,1.4564792715144623,,1.4711973112438206,,0.4047372047922698,0.2940654528640744,0.37778778590041057,,0.7715174342357268,0.511278140309136,0.575301815449203,0.5104514224286371,0.6238210353426799,0.5733781852076848,,0.677110209365478,,1.4727392862033928,2.471535019973298,0.39220660101332483,1.6315456842805935,0.47032874750872544,0.6003039605756522,2.5592805462580723,,0.2977397021370184,0.1750203418976333,0.6353737101379394,55,55,mde-OM1-4,Engine,mde,
971,230,,,0.7045332006970859,,1.454595340216133,3.33599210173924,1.3553865330017154,0.3233473208999538,0.495570792194849,,2.6072531169507096,1.6028751397205285,0.3894514793706647,,0.3633929836420345,1.2235754526818567,0.6603482714930051,0.6171613570073712,0.9246441429299629,0.48013251505301235,0.5990234116611904,0.6410503409763022,1.3135724181664876,0.524086634768932,1.758022017670705,1.4070211632673428,,0.8084245496538691,,,0.880654090990547,0.5993558248444694,1.6250883742855928,0.6912695638012413,0.20094244030805739,0.37433599837070786,,,0.4826624468877406,1.8019947679142185,,2.6687226331023113,,,0.15480990681971177,3.133246144579716,2.25520306450605,1.4423024539615759,0.9396788743445991,0.271869384007381,79,79,mde-OM3-13,Engine,mde,
651,15,,0.5295647576879439,0.5355487817283907,1.5090161893989125,1.7996723390717793,1.2834740546451964,1.0505703473881,0.8698949680785354,,,1.2472194234081229,1.1292820477752914,0.36952010004180463,,,1.5080404367923088,0.6454079083108437,0.8020307596224149,0.2263802733197053,0.6178174472974394,0.6980434941329804,0.029633682501759913,1.024527401466168,0.7157308692670807,1.1654646022748498,2.0,1.0,0.6339944065822644,,,0.2493675536373481,0.0,1.385459789972226,0.2546871972246048,0.26406869527992416,0.0,,1.5787756891895617,0.7808805008980158,,2.4494418238780793,2.0,,0.7016401986324678,0.48061167018734624,2.3417419040695346,1.3353274970290383,1.8952368008154266,1.0,0.711191238644123,66,66,mde-OM3-8,Engine,mde,
307,5,,0.30999091383355076,0.6743753869983273,,,0.5937880068986428,,0.3510034571464003,0.472685700986696,0.5440126095244587,1.76121286025514,,0.09569326300402839,,0.194521896607876,0.8818038143413477,0.10288096761099082,,0.7576554090693495,,0.09671636638084355,0.3682596699041627,1.456520440394139,0.6854793944487326,1.1682010087948806,,1.0,0.3840766477662515,0.5229833614921987,,0.36313501415618527,0.6125045827227794,,0.620490655744423,0.27183404225811336,0.5885485079443603,,0.5717552526976167,0.5275963273082678,1.2970640761728187,1.47773241273992,0.6255210344083393,1.4206887231957974,0.5946000832377525,0.05473520213549745,2.7970199494644366,1.4320280727697858,0.6412613637161523,0.6712025680243137,0.6676640940424721,39,39,mde-OM1-3,Engine,mde,
616,2,,0.6517650995680949,0.2477255174606646,1.632694876252333,1.6112636119633916,2.0,1.60621494284166,0.6361859904510931,0.6405093441557346,,1.2814134455675106,,0.9741106783098684,,1.0,1.5661657317298734,0.9884080388407956,0.9192297905976925,0.15053745630111778,0.00013547842090185882,,0.5069192267843219,2.0,0.524552102861041,1.1422048285161879,1.970522456813211,0.412711919640283,0.1871139854970293,,,0.7552325214312083,0.4579191221430428,1.29759502930338,,0.9305871478041402,0.5471683806645448,0.06247708251264165,2.0,,1.4417653603131937,2.0,2.8949316411353085,,0.6232014749829102,0.8020334018905632,2.738361661836227,,0.2851250096352566,0.5467960548513562,0.8135825297878421,60,60,mde-OM3-7,Engine,mde,
643,7,,0.5297687670160999,0.2732743611422784,1.8141728541968916,,1.0,1.3324528297626543,1.0,,,1.129102001759286,1.6377214676247314,0.0635063962287101,,,1.9290621912282668,0.31317377465046387,0.3667756059666864,0.35831210569655886,0.671073973667321,0.33484636684513014,0.39913326310644726,1.1872273125063277,0.6647984552231553,,1.9064028050080084,0.3531608966155056,0.0,,,0.7393595001394156,0.11885293365463334,1.9880214564426772,0.38491713083422735,0.48008002959912455,0.8645471104568807,,1.437970633166728,0.0,,,2.767952206456722,,0.38859979489744567,0.18308736773353126,2.4246583955183745,1.222629085968466,1.4324180774432411,0.7243133463629694,0.47600159932188607,65,65,mde-OM3-8,Engine,mde,
1027,286,,,0.7043484885883948,,1.4246678922157863,3.44391911362226,1.4075651094239605,0.4374447444163099,0.3228472252690469,,2.6121692311945615,1.543781827837629,0.7513146600337336,,0.3210261196583425,1.0295433241771152,0.5048388813315077,0.6373437095539682,0.4752931779262105,0.532242998530616,0.47233743194051725,0.6382470126404757,1.323470845083167,0.6662263485081528,,1.605214422496827,0.6554927206945904,0.8098151621541968,,,0.5706025749323869,0.41160669651090787,1.3748125106046123,0.4389745047335563,0.6375414757828578,0.16147023232629865,,1.2722757484457874,0.5992395773300254,1.4326791354811557,,2.4146005763409835,,0.42149184478720186,0.33993113394109276,3.3651726964891386,2.615234777979703,1.374307151549424,0.6275095223642289,0.6275725547843267,73,73,mde-OM3-13,Engine,mde,
194,26,1.817617841644541,0.9067165841972807,,,0.5441444516324306,0.697699373456061,1.663545337711232,,0.5531574840406679,0.31158245190796485,0.6042958784184321,,0.21365526475820784,0.8487040446832176,0.9290883125153355,0.7971230546793463,0.9548655270483365,0.7105015242619807,,0.2004313604347816,0.29125730389606613,0.9659577542179657,1.1757147092026505,,1.3491530261486726,1.1776886777162772,,,0.2556329140629104,0.7903290890525996,,0.5788014931613797,,0.8744661163427383,0.23629080768884836,0.5201713134164041,,,0.0,1.1384551699346228,0.8261558689488552,0.5565137280191748,1.4222324291342114,0.9662668599226087,0.17858141260482366,,1.691368721409348,0.3688904264136486,0.8138669993870996,0.27706149607246044,36,36,hde-OM2-5,Engine,hde,
776,35,,,0.5007087119449445,,1.707891791821742,3.4544230415970683,1.3972712345281653,0.34874972450005604,0.5207261068816454,,2.6591154338428367,1.5487903531364127,0.4764152339417928,,0.5904966073248644,1.4290508178689931,,0.5169685381403345,0.35112753885292414,0.6088437415787907,0.417837838022436,0.4882312809208884,1.4456932782897525,0.5695296770786714,1.473718483598547,1.5737500556851498,0.5883462484708519,,,,0.3973902694327354,0.3714739567192711,1.2002380012299878,0.6051335300745758,0.39449127559940794,0.6897312614041985,,1.3857161803918605,0.5654027531413589,1.4940860233559219,,2.463573535234103,,0.34627209561781536,0.7657675030243826,3.50961567725701,2.605512611748124,1.5131643887440218,0.9314975542968085,0.6942346355617477,54,54,mde-OM3-13,Engine,mde,
171,3,1.2609399715584924,0.6857177890367121,,,0.0,0.8686610783051787,1.7814116676494005,0.2947461786874504,0.17616534219785263,0.12156619589971902,0.6018455516031378,,0.12231292416308649,0.6044560140579963,0.19295533540113052,0.4250355850526901,0.6968991398275924,0.3963669632188301,,0.6594713761352062,0.8243837905763044,0.7653329619869342,1.2997132293116023,,1.3329395043667311,1.4792234026526563,,,0.26942423302167295,0.3928675395875463,,0.5397791930098563,0.5851315754942009,0.9218935581981998,0.2969648052796645,0.8218261919305587,,,0.496606077016015,1.3973737952859744,0.9143304734191723,0.3011671004803725,1.8221064537887548,0.35858197525243407,0.19767470935267098,1.7037681073197024,1.394162355206377,0.736478394542924,0.19072146859442843,,34,34,hde-OM2-5,Engine,hde,
180,12,1.7948451689783176,0.2909050084059546,,,0.7844955499834699,0.994204033519493,1.770968109343027,0.5834924018529161,0.4749115471869861,0.702802055176707,0.2630366284942993,,0.6166016599090437,0.7321608318537065,1.0,0.44225589742262944,0.4578075390762309,0.31727725694792763,,0.019570607405805924,,0.054773475257805654,1.4585120945568038,,1.594881715592191,1.3423782863570035,,,0.10110123682580795,0.19053792222906135,,0.441620538565412,0.36769067156242924,0.8629785775598233,0.7322177427280613,0.4739757760849375,,,0.6017805409574187,1.3242643223250197,0.47472763962154746,0.8418503893909345,1.3083664365371277,0.48684763007749454,0.772417705442975,1.6047594729169208,1.3857569972168764,0.6829592280121533,0.8607453784309851,0.14104558174975684,33,33,hde-OM2-5,Engine,hde,
44,34,0.5454815471922622,0.44208567703938084,,0.5689348714220305,0.6845119574892351,0.6802717598280721,0.3233895234209423,1.0,0.8297609560025276,0.47330840321175716,0.3311187918924187,0.38889716450370027,0.3874287207897141,0.5821201869952266,1.0,0.47596325393150724,1.0,,,0.7778833792179554,,0.6410910643578501,0.017322663050314085,0.7921662520287023,,1.770431789275335,0.2068845792755896,,0.3756554561165758,0.6899130049262414,,0.7118337984368439,,,,0.36698312411800843,,0.4717775757879812,0.6128240347959064,0.5802124555993206,0.5657348941668976,0.24751113080392623,0.6868912083195878,0.46943366768635025,,,1.3292110574372495,0.4062238595069361,0.8756766269404986,0.2976660549506233,6,6,hde-OM1-3,Engine,hde,
123,27,0.6239532412171549,0.3434015455610753,,,,0.5418030154848622,1.0774842883433213,0.5124505121770825,0.7860468833203069,0.7241941667061041,0.5992220705349829,,0.3224041135610017,0.16489463407064978,0.7097882666461987,0.5946015641577456,0.0,0.2504720760559405,0.7892339363353019,0.5539947875349109,0.43903987994337546,0.6341487944235251,1.8863140054118817,0.2828450437441362,0.586774316966834,,0.4943857999456993,,,0.8504179037801937,,0.7851208715919842,0.2048699100522355,0.29445074319199527,0.6553317071662854,0.5511453664641802,,,0.6092526592020973,1.327006745127537,0.9860647800263402,0.5334959306776734,1.8187001134065333,0.538951857059419,,0.7107373116412062,1.6621828603250675,0.16328312483261495,0.7662960044740645,0.6125897615529786,11,11,hde-OM2-1,Engine,hde,
239,4,1.2297371398092911,,,0.055273470036058016,0.4562583145478389,,1.7892758065166339,0.6197230929429378,0.6373428964623796,0.388426560083757,1.6615936085928495,0.6747442696484338,,1.0989698730470243,0.21967976490814803,0.5911007858827386,0.6301260691675885,0.4966827242128773,0.12462814511725684,0.19990975886294238,0.38903834760389433,,1.1680521423359005,,1.4321856803708775,,0.8633490756734441,,0.34565476532937295,0.38748589734568195,,0.548957653804817,0.5281486577451777,0.5926991555961518,,0.5229541809245442,,0.9239983238466629,0.4365022195220252,1.503775345101627,1.5667361813787863,0.18094740056126135,1.675433460296442,0.21212273387930802,,1.1979030459032556,1.2475113048410362,1.0,,0.0,48,48,hde-OM3-3,Engine,hde,
187,19,1.46572322304799,1.0,,,0.3159495688309215,0.7430595231063548,1.8867147519095444,0.7161560768053664,0.28687616906267716,0.19832811359840388,0.7651403142118891,,0.25560704109671384,0.7553134686719244,0.31460520257070085,0.6658060465815627,0.891539126678428,0.34688597617230493,,0.5640925737952701,0.5327652786081274,0.5584956583228241,1.3968362171777102,,1.6832228969720961,1.4146855597676296,,,,0.648602073654347,,0.20234615095858077,0.30191624639954634,0.7967479840506556,0.703400809701123,,,,0.14726608427227728,1.1594329320436945,0.7470452192325758,0.6690391267727009,1.643924762119347,,0.7294681262310315,1.3555898258909176,1.4037466204267512,1.0,0.3391872183630434,0.7939240380408283,34,34,hde-OM2-5,Engine,hde,
347,45,,0.5637679069912315,0.5502513874644732,,,0.48643822605361975,1.5287278278230638,0.30543515473118,0.5633967048179653,0.4631320588229819,1.2945267051968703,1.4182258234198097,0.497779903837857,,0.7609157206259171,0.40509651639372507,0.06677389857700369,,0.28030770560511603,,0.4083713639216928,0.3344138108655366,1.596986980406915,0.18824942435510283,1.8056278534102945,,0.2926767092603679,0.5402020012445957,0.5652958062682403,,,0.8865045343279684,,0.6621353551864005,0.82856922910983,0.48155129789996615,,0.5542282627116659,0.5746556422800262,1.7724902647317278,1.5162202821123376,0.4359672755280113,1.1882232799985808,0.5942213139824336,0.8059024551951318,2.7552424383780494,1.5909530772039857,0.268873335573404,0.2718087819147398,0.9657079174367594,35,35,mde-OM1-3,Engine,mde,
