;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;Unnamed: 0.1.1.1;Unnamed: 0.1.1.1.1;group;target;RA@10;gini;p;max info loss;imb;Method
1155;1155,0;321,0;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
1156;1156,0;171,0;;;;hde-OM2-5;32;7;-1;-1;-1;normal;RF+B
1157;1157,0;888,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1158;1158,0;56,0;;;;hde-OM1-4;15;6;-1;-1;-1;normal;RF+B
1159;1159,0;626,0;;;;mde-OM3-7;62;4;-1;-1;-1;normal;RF+B
1160;1160,0;754,0;;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
1161;1161,0;190,0;;;;hde-OM2-5;41;0;-1;-1;-1;normal;RF+B
1162;1162,0;305,0;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
1163;1163,0;6,0;;;;hde-OM1-2;3;0;-1;-1;-1;normal;RF+B
1164;1164,0;805,0;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1165;1165,0;447,0;;;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
1166;1166,0;677,0;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1167;1167,0;553,0;;;;mde-OM3-5;51;0;-1;-1;-1;normal;RF+B
1168;1168,0;485,0;;;;mde-OM3-4;37;0;-1;-1;-1;normal;RF+B
1169;1169,0;748,0;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
1170;1170,0;434,0;;;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
1171;1171,0;1013,0;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1172;1172,0;222,0;;;;hde-OM2-6;45;0;-1;-1;-1;normal;RF+B
1173;1173,0;57,0;;;;hde-OM1-4;16;0;-1;-1;-1;normal;RF+B
1174;1174,0;454,0;;;;mde-OM1-6;65;0;-1;-1;-1;normal;RF+B
1175;1175,0;687,0;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1176;1176,0;1013,0;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1177;1177,0;454,0;;;;mde-OM1-6;65;0;-1;-1;-1;normal;RF+B
1178;1178,0;702,0;;;;mde-OM3-10;65;9;-1;-1;-1;normal;RF+B
1179;1179,0;115,0;;;;hde-OM2-1;6;2;-1;-1;-1;normal;RF+B
1180;1180,0;657,0;;;;mde-OM3-9;63;2;-1;-1;-1;normal;RF+B
1181;1181,0;225,0;;;;hde-OM2-6;46;0;-1;-1;-1;normal;RF+B
1182;1182,0;777,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1183;1183,0;46,0;;;;hde-OM1-3;7;9;-1;-1;-1;normal;RF+B
1184;1184,0;221,0;;;;hde-OM2-6;45;6;-1;-1;-1;normal;RF+B
1185;1185,0;182,0;;;;hde-OM2-5;44;0;-1;-1;-1;normal;RF+B
1186;1186,0;1024,0;;;;mde-OM3-13;82;0;-1;-1;-1;normal;RF+B
1187;1187,0;751,0;;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
1188;1188,0;604,0;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
1189;1189,0;1031,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1190;1190,0;858,0;;;;mde-OM3-13;48;8;-1;-1;-1;normal;RF+B
1191;1191,0;731,0;;;;mde-OM3-12;73;3;-1;-1;-1;normal;RF+B
1192;1192,0;263,0;;;;hde-OM3-3;43;4;-1;-1;-1;normal;RF+B
1193;1193,0;504,0;;;;mde-OM3-4;39;0;-1;-1;-1;normal;RF+B
1194;1194,0;559,0;;;;mde-OM3-5;51;4;-1;-1;-1;normal;RF+B
1195;1195,0;442,0;;;;mde-OM1-4;55;1;-1;-1;-1;normal;RF+B
1196;1196,0;726,0;;;;mde-OM3-12;73;0;-1;-1;-1;normal;RF+B
1197;1197,0;783,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1198;1198,0;567,0;;;;mde-OM3-5;50;6;-1;-1;-1;normal;RF+B
1199;1199,0;126,0;;;;hde-OM2-1;13;8;-1;-1;-1;normal;RF+B
1200;453,0;;;;;mde-OM1-6;68;5;-1;-1;-1;normal;RF+B
1201;411,0;;;;;mde-OM1-4;55;1;-1;-1;-1;normal;RF+B
1202;837,0;;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1203;938,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1204;272,0;;;;;hde-OM3-3;49;0;-1;-1;-1;normal;RF+B
1205;830,0;;;;;mde-OM3-13;45;4;-1;-1;-1;normal;RF+B
1206;936,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1207;108,0;;;;;hde-OM2-1;15;9;-1;-1;-1;normal;RF+B
1208;192,0;;;;;hde-OM2-5;35;0;-1;-1;-1;normal;RF+B
1209;706,0;;;;;mde-OM3-11;71;0;-1;-1;-1;normal;RF+B
1210;737,0;;;;;mde-OM3-12;76;8;-1;-1;-1;normal;RF+B
1211;598,0;;;;;mde-OM3-6;53;6;-1;-1;-1;normal;RF+B
1212;959,0;;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
1213;966,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1214;820,0;;;;;mde-OM3-13;48;2;-1;-1;-1;normal;RF+B
1215;40,0;;;;;hde-OM1-3;11;0;-1;-1;-1;normal;RF+B
1216;827,0;;;;;mde-OM3-13;47;4;-1;-1;-1;normal;RF+B
1217;474,0;;;;;mde-OM1-7;69;8;-1;-1;-1;normal;RF+B
1218;228,0;;;;;hde-OM3-1;41;0;-1;-1;-1;normal;RF+B
1219;375,0;;;;;mde-OM1-3;41;0;-1;-1;-1;normal;RF+B
1220;124,0;;;;;hde-OM2-1;9;9;-1;-1;-1;normal;RF+B
1221;287,0;;;;;mde-OM1-2;34;0;-1;-1;-1;normal;RF+B
1222;974,0;;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
1223;948,0;;;;;mde-OM3-13;83;0;-1;-1;-1;normal;RF+B
1224;993,0;;;;;mde-OM3-13;47;5;-1;-1;-1;normal;RF+B
1225;717,0;;;;;mde-OM3-12;72;8;-1;-1;-1;normal;RF+B
1226;772,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1227;581,0;;;;;mde-OM3-6;52;0;-1;-1;-1;normal;RF+B
1228;486,0;;;;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
1229;990,0;;;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
1230;290,0;;;;;mde-OM1-2;33;1;-1;-1;-1;normal;RF+B
1231;492,0;;;;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
1232;961,0;;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
1233;610,0;;;;;mde-OM3-6;51;1;-1;-1;-1;normal;RF+B
1234;266,0;;;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
1235;690,0;;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1236;60,0;;;;;hde-OM1-4;16;8;-1;-1;-1;normal;RF+B
1237;427,0;;;;;mde-OM1-4;59;0;-1;-1;-1;normal;RF+B
1238;128,0;;;;;hde-OM2-1;10;1;-1;-1;-1;normal;RF+B
1239;967,0;;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1240;516,0;;;;;mde-OM3-4;32;4;-1;-1;-1;normal;RF+B
1241;953,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1242;621,0;;;;;mde-OM3-7;61;5;-1;-1;-1;normal;RF+B
1243;496,0;;;;;mde-OM3-4;32;9;-1;-1;-1;normal;RF+B
1244;756,0;;;;;mde-OM3-13;48;0;-1;-1;-1;normal;RF+B
1245;456,0;;;;;mde-OM1-6;62;3;-1;-1;-1;normal;RF+B
1246;169,0;;;;;hde-OM2-5;34;4;-1;-1;-1;normal;RF+B
1247;449,0;;;;;mde-OM1-5;61;0;-1;-1;-1;normal;RF+B
1248;89,0;;;;;hde-OM1-6;27;1;-1;-1;-1;normal;RF+B
1249;987,0;;;;;mde-OM3-13;81;0;-1;-1;-1;normal;RF+B
1250;241,0;;;;;hde-OM3-3;44;2;-1;-1;-1;normal;RF+B
1251;414,0;;;;;mde-OM1-4;57;4;-1;-1;-1;normal;RF+B
1252;676,0;;;;;mde-OM3-9;65;0;-1;-1;-1;normal;RF+B
1253;395,0;;;;;mde-OM1-4;56;0;-1;-1;-1;normal;RF+B
1254;964,0;;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
1255;267,0;;;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
1256;275,0;;;;;hde-OM3-3;44;2;-1;-1;-1;normal;RF+B
1257;206,0;;;;;hde-OM2-5;42;7;-1;-1;-1;normal;RF+B
1258;1019,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1259;29,0;;;;;hde-OM1-3;14;0;-1;-1;-1;normal;RF+B
1260;61,0;;;;;hde-OM1-4;16;0;-1;-1;-1;normal;RF+B
1261;315,0;;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
1262;199,0;;;;;hde-OM2-5;35;0;-1;-1;-1;normal;RF+B
1263;146,0;;;;;hde-OM2-1;5;1;-1;-1;-1;normal;RF+B
1264;603,0;;;;;mde-OM3-6;54;5;-1;-1;-1;normal;RF+B
1265;444,0;;;;;mde-OM1-4;55;0;-1;-1;-1;normal;RF+B
1266;930,0;;;;;mde-OM3-13;60;5;-1;-1;-1;normal;RF+B
1267;34,0;;;;;hde-OM1-3;6;4;-1;-1;-1;normal;RF+B
1268;767,0;;;;;mde-OM3-13;60;4;-1;-1;-1;normal;RF+B
1269;973,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1270;357,0;;;;;mde-OM1-3;53;0;-1;-1;-1;normal;RF+B
1271;845,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1272;112,0;;;;;hde-OM2-1;13;0;-1;-1;-1;normal;RF+B
1273;99,0;;;;;hde-OM2-1;8;1;-1;-1;-1;normal;RF+B
1274;355,0;;;;;mde-OM1-3;50;0;-1;-1;-1;normal;RF+B
1275;709,0;;;;;mde-OM3-11;71;3;-1;-1;-1;normal;RF+B
1276;747,0;;;;;mde-OM3-13;46;2;-1;-1;-1;normal;RF+B
1277;923,0;;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1278;578,0;;;;;mde-OM3-5;48;1;-1;-1;-1;normal;RF+B
1279;762,0;;;;;mde-OM3-13;48;4;-1;-1;-1;normal;RF+B
1280;204,0;;;;;hde-OM2-5;43;0;-1;-1;-1;normal;RF+B
1281;39,0;;;;;hde-OM1-3;6;0;-1;-1;-1;normal;RF+B
1282;363,0;;;;;mde-OM1-3;53;0;-1;-1;-1;normal;RF+B
1283;382,0;;;;;mde-OM1-3;38;0;-1;-1;-1;normal;RF+B
1284;831,0;;;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
1285;523,0;;;;;mde-OM3-4;31;1;-1;-1;-1;normal;RF+B
1286;701,0;;;;;mde-OM3-10;65;5;-1;-1;-1;normal;RF+B
1287;367,0;;;;;mde-OM1-3;43;4;-1;-1;-1;normal;RF+B
1288;248,0;;;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
1289;366,0;;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
1290;406,0;;;;;mde-OM1-4;55;4;-1;-1;-1;normal;RF+B
1291;11,0;;;;;hde-OM1-3;12;0;-1;-1;-1;normal;RF+B
1292;160,0;;;;;hde-OM2-3;34;0;-1;-1;-1;normal;RF+B
1293;281,0;;;;;mde-OM1-2;31;1;-1;-1;-1;normal;RF+B
1294;118,0;;;;;hde-OM2-1;16;0;-1;-1;-1;normal;RF+B
1295;537,0;;;;;mde-OM3-4;40;9;-1;-1;-1;normal;RF+B
1296;795,0;;;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
1297;570,0;;;;;mde-OM3-5;48;1;-1;-1;-1;normal;RF+B
1298;804,0;;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
1299;421,0;;;;;mde-OM1-4;56;2;-1;-1;-1;normal;RF+B
1300;680,0;;;;;mde-OM3-9;65;3;-1;-1;-1;normal;RF+B
1301;736,0;;;;;mde-OM3-12;73;6;-1;-1;-1;normal;RF+B
1302;202,0;;;;;hde-OM2-5;33;2;-1;-1;-1;normal;RF+B
1303;205,0;;;;;hde-OM2-5;37;0;-1;-1;-1;normal;RF+B
1304;978,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1305;83,0;;;;;hde-OM1-5;20;1;-1;-1;-1;normal;RF+B
1306;963,0;;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1307;631,0;;;;;mde-OM3-7;61;7;-1;-1;-1;normal;RF+B
1308;829,0;;;;;mde-OM3-13;60;4;-1;-1;-1;normal;RF+B
1309;607,0;;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
1310;732,0;;;;;mde-OM3-12;72;6;-1;-1;-1;normal;RF+B
1311;415,0;;;;;mde-OM1-4;57;0;-1;-1;-1;normal;RF+B
1312;741,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1313;397,0;;;;;mde-OM1-4;55;4;-1;-1;-1;normal;RF+B
1314;968,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1315;880,0;;;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
1316;320,0;;;;;mde-OM1-3;46;0;-1;-1;-1;normal;RF+B
1317;594,0;;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
1318;1020,0;;;;;mde-OM3-13;46;2;-1;-1;-1;normal;RF+B
1319;258,0;;;;;hde-OM3-3;44;7;-1;-1;-1;normal;RF+B
1320;188,0;;;;;hde-OM2-5;35;7;-1;-1;-1;normal;RF+B
1321;470,0;;;;;mde-OM1-7;69;0;-1;-1;-1;normal;RF+B
1322;808,0;;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1323;714,0;;;;;mde-OM3-12;73;7;-1;-1;-1;normal;RF+B
1324;875,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1325;810,0;;;;;mde-OM3-13;48;2;-1;-1;-1;normal;RF+B
1326;227,0;;;;;hde-OM3-1;41;0;-1;-1;-1;normal;RF+B
1327;166,0;;;;;hde-OM2-3;34;8;-1;-1;-1;normal;RF+B
1328;985,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1329;335,0;;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
1330;790,0;;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1331;897,0;;;;;mde-OM3-13;47;4;-1;-1;-1;normal;RF+B
1332;1045,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1333;854,0;;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1334;918,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1335;618,0;;;;;mde-OM3-7;60;1;-1;-1;-1;normal;RF+B
1336;1037,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1337;538,0;;;;;mde-OM3-4;44;0;-1;-1;-1;normal;RF+B
1338;605,0;;;;;mde-OM3-6;52;0;-1;-1;-1;normal;RF+B
1339;441,0;;;;;mde-OM1-4;57;3;-1;-1;-1;normal;RF+B
1340;27,0;;;;;hde-OM1-3;6;9;-1;-1;-1;normal;RF+B
1341;495,0;;;;;mde-OM3-4;41;0;-1;-1;-1;normal;RF+B
1342;21,0;;;;;hde-OM1-3;5;1;-1;-1;-1;normal;RF+B
1343;836,0;;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1344;376,0;;;;;mde-OM1-3;54;3;-1;-1;-1;normal;RF+B
1345;519,0;;;;;mde-OM3-4;44;0;-1;-1;-1;normal;RF+B
1346;461,0;;;;;mde-OM1-6;62;6;-1;-1;-1;normal;RF+B
1347;650,0;;;;;mde-OM3-8;66;7;-1;-1;-1;normal;RF+B
1348;871,0;;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1349;7,0;;;;;hde-OM1-2;2;0;-1;-1;-1;normal;RF+B
1350;1011,0;;;;;mde-OM3-13;46;3;-1;-1;-1;normal;RF+B
1351;939,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1352;535,0;;;;;mde-OM3-4;39;0;-1;-1;-1;normal;RF+B
1353;809,0;;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1354;141,0;;;;;hde-OM2-1;14;1;-1;-1;-1;normal;RF+B
1355;93,0;;;;;hde-OM1-6;27;1;-1;-1;-1;normal;RF+B
1356;860,0;;;;;mde-OM3-13;48;4;-1;-1;-1;normal;RF+B
1357;708,0;;;;;mde-OM3-11;71;7;-1;-1;-1;normal;RF+B
1358;92,0;;;;;hde-OM1-6;28;0;-1;-1;-1;normal;RF+B
1359;887,0;;;;;mde-OM3-13;47;1;-1;-1;-1;normal;RF+B
1360;672,0;;;;;mde-OM3-9;64;2;-1;-1;-1;normal;RF+B
1361;288,0;;;;;mde-OM1-2;33;2;-1;-1;-1;normal;RF+B
1362;872,0;;;;;mde-OM3-13;48;4;-1;-1;-1;normal;RF+B
1363;996,0;;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
1364;738,0;;;;;mde-OM3-12;73;10;-1;-1;-1;normal;RF+B
1365;394,0;;;;;mde-OM1-4;54;5;-1;-1;-1;normal;RF+B
1366;9,0;;;;;hde-OM1-2;4;0;-1;-1;-1;normal;RF+B
1367;387,0;;;;;mde-OM1-4;54;0;-1;-1;-1;normal;RF+B
1368;297,0;;;;;mde-OM1-2;34;1;-1;-1;-1;normal;RF+B
1369;207,0;;;;;hde-OM2-5;38;0;-1;-1;-1;normal;RF+B
1370;285,0;;;;;mde-OM1-2;32;2;-1;-1;-1;normal;RF+B
1371;725,0;;;;;mde-OM3-12;72;2;-1;-1;-1;normal;RF+B
1372;410,0;;;;;mde-OM1-4;55;5;-1;-1;-1;normal;RF+B
1373;588,0;;;;;mde-OM3-6;53;3;-1;-1;-1;normal;RF+B
1374;214,0;;;;;hde-OM2-6;45;3;-1;-1;-1;normal;RF+B
1375;175,0;;;;;hde-OM2-5;33;2;-1;-1;-1;normal;RF+B
1376;1042,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1377;807,0;;;;;mde-OM3-13;81;0;-1;-1;-1;normal;RF+B
1378;1035,0;;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
1379;234,0;;;;;hde-OM3-1;41;3;-1;-1;-1;normal;RF+B
1380;271,0;;;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
1381;125,0;;;;;hde-OM2-1;16;0;-1;-1;-1;normal;RF+B
1382;1044,0;;;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
1383;67,0;;;;;hde-OM1-5;20;1;-1;-1;-1;normal;RF+B
1384;956,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1385;219,0;;;;;hde-OM2-6;45;1;-1;-1;-1;normal;RF+B
1386;137,0;;;;;hde-OM2-1;12;8;-1;-1;-1;normal;RF+B
1387;148,0;;;;;hde-OM2-2;30;8;-1;-1;-1;normal;RF+B
1388;571,0;;;;;mde-OM3-5;48;1;-1;-1;-1;normal;RF+B
1389;51,0;;;;;hde-OM1-4;15;2;-1;-1;-1;normal;RF+B
1390;813,0;;;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
1391;230,0;;;;;hde-OM3-1;41;0;-1;-1;-1;normal;RF+B
1392;438,0;;;;;mde-OM1-4;56;1;-1;-1;-1;normal;RF+B
1393;583,0;;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
1394;637,0;;;;;mde-OM3-8;65;1;-1;-1;-1;normal;RF+B
1395;740,0;;;;;mde-OM3-12;77;2;-1;-1;-1;normal;RF+B
1396;868,0;;;;;mde-OM3-13;48;2;-1;-1;-1;normal;RF+B
1397;104,0;;;;;hde-OM2-1;11;10;-1;-1;-1;normal;RF+B
1398;72,0;;;;;hde-OM1-5;21;5;-1;-1;-1;normal;RF+B
1399;906,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1400;819,0;;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
1401;536,0;;;;;mde-OM3-4;32;0;-1;-1;-1;normal;RF+B
1402;774,0;;;;;mde-OM3-13;47;1;-1;-1;-1;normal;RF+B
1403;835,0;;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
1404;294,0;;;;;mde-OM1-2;32;0;-1;-1;-1;normal;RF+B
1405;730,0;;;;;mde-OM3-12;72;2;-1;-1;-1;normal;RF+B
1406;842,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1407;413,0;;;;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
1408;884,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1409;330,0;;;;;mde-OM1-3;47;0;-1;-1;-1;normal;RF+B
1410;525,0;;;;;mde-OM3-4;43;7;-1;-1;-1;normal;RF+B
1411;647,0;;;;;mde-OM3-8;66;7;-1;-1;-1;normal;RF+B
1412;614,0;;;;;mde-OM3-7;62;0;-1;-1;-1;normal;RF+B
1413;648,0;;;;;mde-OM3-8;66;4;-1;-1;-1;normal;RF+B
1414;1043,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1415;981,0;;;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
1416;398,0;;;;;mde-OM1-4;57;0;-1;-1;-1;normal;RF+B
1417;245,0;;;;;hde-OM3-3;48;10;-1;-1;-1;normal;RF+B
1418;752,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1419;833,0;;;;;mde-OM3-13;46;5;-1;-1;-1;normal;RF+B
1420;960,0;;;;;mde-OM3-13;48;6;-1;-1;-1;normal;RF+B
1421;904,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1422;895,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1423;324,0;;;;;mde-OM1-3;36;0;-1;-1;-1;normal;RF+B
1424;778,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1425;386,0;;;;;mde-OM1-4;54;2;-1;-1;-1;normal;RF+B
1426;24,0;;;;;hde-OM1-3;9;4;-1;-1;-1;normal;RF+B
1427;109,0;;;;;hde-OM2-1;9;7;-1;-1;-1;normal;RF+B
1428;1028,0;;;;;mde-OM3-13;47;1;-1;-1;-1;normal;RF+B
1429;656,0;;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1430;65,0;;;;;hde-OM1-5;20;2;-1;-1;-1;normal;RF+B
1431;489,0;;;;;mde-OM3-4;35;7;-1;-1;-1;normal;RF+B
1432;42,0;;;;;hde-OM1-3;11;9;-1;-1;-1;normal;RF+B
1433;58,0;;;;;hde-OM1-4;15;0;-1;-1;-1;normal;RF+B
1434;262,0;;;;;hde-OM3-3;43;1;-1;-1;-1;normal;RF+B
1435;403,0;;;;;mde-OM1-4;54;0;-1;-1;-1;normal;RF+B
1436;585,0;;;;;mde-OM3-6;51;2;-1;-1;-1;normal;RF+B
1437;401,0;;;;;mde-OM1-4;54;3;-1;-1;-1;normal;RF+B
1438;463,0;;;;;mde-OM1-6;62;8;-1;-1;-1;normal;RF+B
1439;359,0;;;;;mde-OM1-3;37;0;-1;-1;-1;normal;RF+B
1440;1018,0;;;;;mde-OM3-13;60;1;-1;-1;-1;normal;RF+B
1441;653,0;;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1442;734,0;;;;;mde-OM3-12;73;5;-1;-1;-1;normal;RF+B
1443;907,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1444;886,0;;;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
1445;131,0;;;;;hde-OM2-1;7;5;-1;-1;-1;normal;RF+B
1446;645,0;;;;;mde-OM3-8;65;1;-1;-1;-1;normal;RF+B
1447;356,0;;;;;mde-OM1-3;37;10;-1;-1;-1;normal;RF+B
1448;602,0;;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
1449;319,0;;;;;mde-OM1-3;51;9;-1;-1;-1;normal;RF+B
1450;542,0;;;;;mde-OM3-4;31;3;-1;-1;-1;normal;RF+B
1451;686,0;;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1452;892,0;;;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
1453;1038,0;;;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
1454;501,0;;;;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
1455;321,0;;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
1456;171,0;;;;;hde-OM2-5;32;7;-1;-1;-1;normal;RF+B
1457;888,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1458;56,0;;;;;hde-OM1-4;15;6;-1;-1;-1;normal;RF+B
1459;626,0;;;;;mde-OM3-7;62;4;-1;-1;-1;normal;RF+B
1460;754,0;;;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
1461;190,0;;;;;hde-OM2-5;41;0;-1;-1;-1;normal;RF+B
1462;305,0;;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
1463;6,0;;;;;hde-OM1-2;3;0;-1;-1;-1;normal;RF+B
1464;805,0;;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1465;447,0;;;;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
1466;677,0;;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1467;553,0;;;;;mde-OM3-5;51;0;-1;-1;-1;normal;RF+B
1468;485,0;;;;;mde-OM3-4;37;0;-1;-1;-1;normal;RF+B
1469;748,0;;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
1470;434,0;;;;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
1471;1013,0;;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1472;222,0;;;;;hde-OM2-6;45;0;-1;-1;-1;normal;RF+B
1473;57,0;;;;;hde-OM1-4;16;0;-1;-1;-1;normal;RF+B
1474;454,0;;;;;mde-OM1-6;65;0;-1;-1;-1;normal;RF+B
1475;687,0;;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1476;1013,0;;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1477;454,0;;;;;mde-OM1-6;65;0;-1;-1;-1;normal;RF+B
1478;702,0;;;;;mde-OM3-10;65;9;-1;-1;-1;normal;RF+B
1479;115,0;;;;;hde-OM2-1;6;2;-1;-1;-1;normal;RF+B
1480;657,0;;;;;mde-OM3-9;63;2;-1;-1;-1;normal;RF+B
1481;225,0;;;;;hde-OM2-6;46;0;-1;-1;-1;normal;RF+B
1482;777,0;;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1483;46,0;;;;;hde-OM1-3;7;9;-1;-1;-1;normal;RF+B
1484;221,0;;;;;hde-OM2-6;45;6;-1;-1;-1;normal;RF+B
1485;182,0;;;;;hde-OM2-5;44;0;-1;-1;-1;normal;RF+B
1486;1024,0;;;;;mde-OM3-13;82;0;-1;-1;-1;normal;RF+B
1487;751,0;;;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
1488;604,0;;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
