#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,CHI,SIL,DBI,Method,Run,n,f,max info loss,n_clusters,algorithm,n_components,gini,p value
60.3235294117647,0.06819469220621725,250.0,10.088235294117647,0.22867678134356878,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.4,0.75
60.3235294117647,0.06821229578155144,250.0,10.088235294117647,0.22877657589048328,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.4,0.8
60.3235294117647,0.06819579537513165,250.0,10.088235294117647,0.22709442560712545,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.4,0.85
60.3235294117647,0.06820040666545057,250.0,10.088235294117647,0.22261663222206585,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.4,0.9
375.5,0.2395772060503587,250.0,42.0,0.322350797178372,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.2,0.7
375.5,0.2395703508164559,250.0,42.0,0.32169114111515035,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.2,0.75
375.5,0.2395711423699916,250.0,42.0,0.31712844558113096,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.2,0.8
375.5,0.2395716698601942,250.0,42.0,0.3145221745083209,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.2,0.85
375.5,0.23967417159099402,250.0,42.0,0.3022576286066351,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.2,0.9
375.5,0.2395772060503587,250.0,42.0,0.322350797178372,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.25,0.7
375.5,0.2395703508164559,250.0,42.0,0.32169114111515035,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.25,0.75
375.5,0.2395711423699916,250.0,42.0,0.31712844558113096,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.25,0.8
375.5,0.2395716698601942,250.0,42.0,0.3145221745083209,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.25,0.85
375.5,0.23967417159099402,250.0,42.0,0.3022576286066351,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.25,0.9
375.5,0.2395772060503587,250.0,42.0,0.322350797178372,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.3,0.7
375.5,0.2395703508164559,250.0,42.0,0.32169114111515035,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.3,0.75
375.5,0.2395711423699916,250.0,42.0,0.31712844558113096,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.3,0.8
375.5,0.2395716698601942,250.0,42.0,0.3145221745083209,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.3,0.85
375.5,0.23967417159099402,250.0,42.0,0.3022576286066351,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.3,0.9
375.5,0.2395772060503587,250.0,42.0,0.322350797178372,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.35,0.7
375.5,0.2395703508164559,250.0,42.0,0.32169114111515035,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.35,0.75
375.5,0.2395711423699916,250.0,42.0,0.31712844558113096,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.35,0.8
375.5,0.2395716698601942,250.0,42.0,0.3145221745083209,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.35,0.85
375.5,0.23967417159099402,250.0,42.0,0.3022576286066351,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.35,0.9
375.5,0.2395772060503587,250.0,42.0,0.322350797178372,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.4,0.7
375.5,0.2395703508164559,250.0,42.0,0.32169114111515035,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.4,0.75
375.5,0.2395711423699916,250.0,42.0,0.31712844558113096,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.4,0.8
375.5,0.2395716698601942,250.0,42.0,0.3145221745083209,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.4,0.85
375.5,0.23967417159099402,250.0,42.0,0.3022576286066351,0,29,0.0,0.0,0.0,CPI,1,1050,250,,,,,0.4,0.9
752.0,0.24005851063829786,500.0,84.0,0.5016780648429585,0,0,0.0,0.0,0.0,RF,1,1050,500,,,,,,
209.3448275862069,0.128809241778938,500.0,34.93103448275862,0.3886460770151785,32,0,0.0,0.0,0.0,SPH,1,1050,500,0.1,,,,,
181.31034482758622,0.10966874113250957,500.0,29.20689655172414,0.3742775783767536,24,0,0.0,0.0,0.0,SPH,1,1050,500,0.15,,,,,
157.82758620689654,0.09578386814700457,500.0,24.137931034482758,0.35180356533954665,18,0,0.0,0.0,0.0,SPH,1,1050,500,0.2,,,,,
99.44827586206897,0.0734557863364189,500.0,15.448275862068966,0.3076761677681933,9,0,0.0,0.0,0.0,SPH,1,1050,500,0.25,,,,,
72.62068965517241,0.06819648078935722,500.0,12.172413793103448,0.2790316898871758,7,0,0.0,0.0,0.0,SPH,1,1050,500,0.3,,,,,
72.62068965517241,0.06819648078935722,500.0,12.172413793103448,0.2790316898871758,7,0,0.0,0.0,0.0,SPH,1,1050,500,0.35,,,,,
72.62068965517241,0.06819648078935722,500.0,12.172413793103448,0.2790316898871758,7,0,0.0,0.0,0.0,SPH,1,1050,500,0.4,,,,,
752.0,0.0,26.0,84.0,0.5016780648429585,0,0,0.0,0.0,0.0,RF+B,1,1050,500,,,,,,
82.72,0.10256627976595165,550.0,25.96,0.49425622443022615,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,10.0,KMeans,,,
53.47555555555555,0.09383133563981483,533.3333333333334,17.77777777777778,0.4498977967086593,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,15.0,KMeans,,,
39.480000000000004,0.10074776188590946,525.0,12.915000000000001,0.37651993571827075,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,20.0,KMeans,,,
31.283199999999997,0.09205174019742282,520.0,11.856,0.37120523904339725,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,25.0,KMeans,,,
30.03550295857988,0.08588488376591749,519.2307692307693,11.183431952662723,0.3624195635914569,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,26.0,KMeans,,,
25.90222222222222,0.07831727726807344,516.6666666666666,9.851111111111111,0.33195652362836786,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,30.0,KMeans,,,
22.099591836734692,0.07558420158495577,514.2857142857143,8.904489795918368,0.31709771778817386,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,35.0,KMeans,,,
19.27,0.06949847022503915,512.5,8.379375,0.26309939070239446,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,40.0,KMeans,,,
17.08246913580247,0.06790631329980636,511.1111111111111,7.291851851851852,0.25057695517224254,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,45.0,KMeans,,,
15.3408,0.06782728099217765,510.0,6.7932,0.22787651900778588,0,0,0.0,0.0,0.0,KMeans,1,1050,500,,50.0,KMeans,,,
82.72,0.11126531501780586,550.0,25.74,0.46729465180932833,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,10.0,,
53.47555555555555,0.10404998685927737,533.3333333333334,17.991111111111113,0.3909808807250325,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,15.0,,
39.480000000000004,0.09069952665285146,525.0,13.9125,0.38990078868117656,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,20.0,,
31.283199999999997,0.09240357876630564,520.0,11.814400000000001,0.35144946765490487,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,25.0,,
30.03550295857988,0.08555836514413419,519.2307692307693,11.343195266272188,0.3348596056888034,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,26.0,,
25.90222222222222,0.07941831472488284,516.6666666666666,10.195555555555556,0.3454441859895617,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,30.0,,
22.099591836734692,0.08080959019391021,514.2857142857143,9.198367346938776,0.28305750010720815,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,35.0,,
19.27,0.07724570446267635,512.5,8.481874999999999,0.2777315726546587,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,40.0,,
17.08246913580247,0.07166688766365074,511.1111111111111,7.291851851851852,0.2647852421678489,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,45.0,,
15.3408,0.06893737908489728,510.0,6.936,0.2281066661680532,0,0,0.0,0.0,0.0,GMM,1,1050,500,,,GMM,50.0,,
82.72,0.0953808028011546,550.0,26.29,0.4895197570137849,0,0,0.0,0.0,0.0,Birch,1,1050,500,,10.0,Birch,,,
53.47555555555555,0.07926669395345748,533.3333333333334,17.635555555555552,0.45730733763522574,0,0,0.0,0.0,0.0,Birch,1,1050,500,,15.0,Birch,,,
39.480000000000004,0.07048026872504924,525.0,13.440000000000001,0.4120467958991637,0,0,0.0,0.0,0.0,Birch,1,1050,500,,20.0,Birch,,,
31.283199999999997,0.06312763983676821,520.0,11.148800000000001,0.38500136129985335,0,0,0.0,0.0,0.0,Birch,1,1050,500,,25.0,Birch,,,
30.03550295857988,0.062395097132159565,519.2307692307693,10.70414201183432,0.3818387557996715,0,0,0.0,0.0,0.0,Birch,1,1050,500,,26.0,Birch,,,
25.90222222222222,0.053827291792941656,516.6666666666666,9.265555555555556,0.344036815427554,0,0,0.0,0.0,0.0,Birch,1,1050,500,,30.0,Birch,,,
22.099591836734692,0.04695947343224046,514.2857142857143,8.081632653061225,0.28399305665164604,0,0,0.0,0.0,0.0,Birch,1,1050,500,,35.0,Birch,,,
19.27,0.0454556665830035,512.5,7.175,0.23339498733209935,0,0,0.0,0.0,0.0,Birch,1,1050,500,,40.0,Birch,,,
17.08246913580247,0.04017969885018503,511.1111111111111,6.405925925925926,0.20727858357092255,0,0,0.0,0.0,0.0,Birch,1,1050,500,,45.0,Birch,,,
15.3408,0.03566549138322179,510.0,5.814,0.18187678189061934,0,0,0.0,0.0,0.0,Birch,1,1050,500,,50.0,Birch,,,
108.41071428571429,0.13123277191971208,500.0,18.089285714285715,0.20475471471471063,32,27,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.2,0.7
108.41071428571429,0.13119005955221766,500.0,18.089285714285715,0.20769343899608916,32,27,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.2,0.75
108.41071428571429,0.13125319349044207,500.0,18.089285714285715,0.2066113007298079,32,27,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.2,0.8
108.41071428571429,0.13070754752023772,500.0,18.089285714285715,0.2049860797903343,32,27,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.2,0.85
108.41071428571429,0.12939229325245794,500.0,18.089285714285715,0.200937836795913,32,27,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.2,0.9
110.38181818181818,0.13266053981383513,500.0,18.418181818181818,0.21036392414137453,32,26,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.25,0.7
110.38181818181818,0.13264457943898536,500.0,18.418181818181818,0.21212624899803822,32,26,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.25,0.75
110.38181818181818,0.13270886126699566,500.0,18.418181818181818,0.2110244354905519,32,26,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.25,0.8
110.38181818181818,0.1321532944609694,500.0,18.418181818181818,0.20936966507945148,32,26,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.25,0.85
110.38181818181818,0.13081412647923,500.0,18.418181818181818,0.2052478176669498,32,26,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.25,0.9
129.17021276595744,0.12367445268938179,500.0,21.5531914893617,0.23922491265813692,32,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.3,0.7
129.17021276595744,0.12365577565498315,500.0,21.5531914893617,0.24128720770316886,32,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.3,0.75
129.17021276595744,0.12370056711362179,500.0,21.5531914893617,0.24327189948381892,32,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.3,0.8
129.17021276595744,0.12305043574486763,500.0,21.5531914893617,0.2413354660240206,32,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.3,0.85
129.17021276595744,0.1218005647642978,500.0,21.5531914893617,0.23556129818159055,32,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.3,0.9
134.9111111111111,0.125465654363238,500.0,22.511111111111113,0.2518012153473016,32,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.35,0.7
134.9111111111111,0.1254837513297923,500.0,22.511111111111113,0.25521391331338306,32,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.35,0.75
134.9111111111111,0.12553053351992602,500.0,22.511111111111113,0.25728681361761757,32,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.35,0.8
134.9111111111111,0.12485150742367165,500.0,22.511111111111113,0.2552643164484949,32,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.35,0.85
134.9111111111111,0.12488296345228699,500.0,22.511111111111113,0.25252608238831115,32,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.35,0.9
159.76315789473685,0.12808814263398158,500.0,26.657894736842106,0.29705493966744956,32,9,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.4,0.7
159.76315789473685,0.12810957325226957,500.0,26.657894736842106,0.3010962925220197,32,9,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.4,0.75
159.76315789473685,0.1281649732142701,500.0,26.657894736842106,0.3035510428822974,32,9,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.4,0.8
159.76315789473685,0.12771239715946492,500.0,26.657894736842106,0.3010664636078218,32,9,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.4,0.85
159.76315789473685,0.12774964771966735,500.0,26.657894736842106,0.29782381801023583,32,9,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.1,,,,0.4,0.9
97.37037037037037,0.11378570162537432,500.0,15.685185185185185,0.20106036839041283,24,25,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.2,0.7
97.37037037037037,0.11373973167329175,500.0,15.685185185185185,0.2037919437594274,24,25,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.2,0.75
97.37037037037037,0.11375948857776333,500.0,15.685185185185185,0.19593671230470236,24,25,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.2,0.8
97.37037037037037,0.1132539755254254,500.0,15.685185185185185,0.196679735535392,24,25,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.2,0.85
97.37037037037037,0.11198311616342702,500.0,15.685185185185185,0.18927017314046637,24,25,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.2,0.9
101.11538461538461,0.11613824615853305,500.0,16.28846153846154,0.21462413674160044,24,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.25,0.7
101.11538461538461,0.11611962489988865,500.0,16.28846153846154,0.21615999015094844,24,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.25,0.75
101.11538461538461,0.11614014168530146,500.0,16.28846153846154,0.20800263440950323,24,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.25,0.8
101.11538461538461,0.115632085590158,500.0,16.28846153846154,0.2064432331257555,24,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.25,0.85
101.11538461538461,0.11431234702192888,500.0,16.28846153846154,0.19874868756179428,24,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.25,0.9
111.87234042553192,0.10876425089135583,500.0,18.02127659574468,0.23311546867098404,24,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.3,0.7
111.87234042553192,0.10874364864774931,500.0,18.02127659574468,0.2348147107409009,24,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.3,0.75
111.87234042553192,0.10874732809670937,500.0,18.02127659574468,0.22783583120518358,24,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.3,0.8
111.87234042553192,0.10818522348080595,500.0,18.02127659574468,0.22611053616784565,24,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.3,0.85
111.87234042553192,0.10692336249719193,500.0,18.02127659574468,0.21700321606374734,24,18,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.3,0.9
116.84444444444445,0.10989277692974422,500.0,18.822222222222223,0.24542024051627528,24,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.35,0.7
116.84444444444445,0.10990886312223697,500.0,18.822222222222223,0.2484537498194587,24,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.35,0.75
116.84444444444445,0.10991270610226193,500.0,18.822222222222223,0.24116469785993175,24,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.35,0.8
116.84444444444445,0.10932561905898501,500.0,18.822222222222223,0.2393627230431566,24,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.35,0.85
116.84444444444445,0.10934455219553198,500.0,18.822222222222223,0.233143196620786,24,16,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.35,0.9
134.82051282051282,0.10995772638073599,500.0,21.71794871794872,0.28379318111983426,24,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.4,0.7
134.82051282051282,0.10997628737207378,500.0,21.71794871794872,0.2872933841619691,24,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.4,0.75
134.82051282051282,0.1099807215797949,500.0,21.71794871794872,0.2788829395932841,24,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.4,0.8
134.82051282051282,0.10958874687705766,500.0,21.71794871794872,0.27673105327009156,24,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.4,0.85
134.82051282051282,0.10961059280384265,500.0,21.71794871794872,0.26955467662889476,24,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.15,,,,0.4,0.9
88.01923076923077,0.10072323843522736,500.0,13.461538461538462,0.18964887250767265,18,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.2,0.7
88.01923076923077,0.10067608600667666,500.0,13.461538461538462,0.19290048822488812,18,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.2,0.75
88.01923076923077,0.09791984715731619,500.0,13.461538461538462,0.18701483203438796,18,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.2,0.8
88.01923076923077,0.09748052132250919,500.0,13.461538461538462,0.18776462769818397,18,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.2,0.85
88.01923076923077,0.09627353839688382,500.0,13.461538461538462,0.17770078833468175,18,23,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.2,0.9
95.35416666666667,0.1017925937690841,500.0,14.583333333333334,0.21381150960199546,18,19,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.25,0.7
95.35416666666667,0.10177305513738229,500.0,14.583333333333334,0.2159249121989645,18,19,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.25,0.75
95.35416666666667,0.10178410742065856,500.0,14.583333333333334,0.20828996631710428,18,19,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.25,0.8
95.35416666666667,0.10132647918042569,500.0,14.583333333333334,0.20657699242763075,18,19,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.25,0.85
95.35416666666667,0.10001891434433156,500.0,14.583333333333334,0.1956744997838367,18,19,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.25,0.9
99.5,0.0981551499473052,500.0,15.217391304347826,0.22133350494967366,18,17,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.3,0.7
99.5,0.09813476180987724,500.0,15.217391304347826,0.22353879461607615,18,17,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.3,0.75
99.5,0.09813852124685817,500.0,15.217391304347826,0.21640820030784327,18,17,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.3,0.8
99.5,0.09766099612661518,500.0,15.217391304347826,0.21462074929274047,18,17,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.3,0.85
99.5,0.09637761490041309,500.0,15.217391304347826,0.20300138587689762,18,17,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.3,0.9
106.44186046511628,0.09997560136580456,500.0,16.27906976744186,0.23856241855209537,18,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.35,0.7
106.44186046511628,0.09999243575329698,500.0,16.27906976744186,0.2417370213112409,18,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.35,0.75
106.44186046511628,0.09999645747657893,500.0,16.27906976744186,0.23410894367917776,18,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.35,0.8
106.44186046511628,0.09948561665027246,500.0,16.27906976744186,0.23219678677930033,18,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.35,0.85
106.44186046511628,0.09950543039782163,500.0,16.27906976744186,0.22568798005821478,18,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.35,0.9
117.35897435897436,0.09963307723766815,500.0,17.94871794871795,0.267081735528065,18,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.4,0.7
117.35897435897436,0.09965163822900595,500.0,17.94871794871795,0.27058193857019985,18,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.4,0.75
117.35897435897436,0.09965607243672706,500.0,17.94871794871795,0.26217149400151485,18,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.4,0.8
117.35897435897436,0.09926409773398981,500.0,17.94871794871795,0.26001960767832233,18,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.4,0.85
117.35897435897436,0.09928594366077484,500.0,17.94871794871795,0.25284323103712547,18,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.2,,,,0.4,0.9
57.68,0.07687435569149507,500.0,8.96,0.14970977454890552,9,21,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.2,0.7
57.68,0.07681988807583605,500.0,8.96,0.15206764550498517,9,21,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.2,0.75
57.68,0.07537619209610764,500.0,8.96,0.145616124080636,9,21,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.2,0.8
57.68,0.07512162504476501,500.0,8.96,0.145210271132611,9,21,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.2,0.85
57.68,0.07392360112519811,500.0,8.96,0.13467862734479102,9,21,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.2,0.9
65.54545454545455,0.07885208436640184,500.0,10.181818181818182,0.1854125474026791,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.25,0.7
65.54545454545455,0.07882460007503816,500.0,10.181818181818182,0.18655465774729932,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.25,0.75
65.54545454545455,0.07881258192160902,500.0,10.181818181818182,0.17839327495770316,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.25,0.8
65.54545454545455,0.07854327363323754,500.0,10.181818181818182,0.17517725748921745,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.25,0.85
65.54545454545455,0.07719083325063471,500.0,10.181818181818182,0.16396323007498984,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.25,0.9
67.06976744186046,0.07782815479541093,500.0,10.418604651162791,0.18945010408723098,9,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.3,0.7
67.06976744186046,0.07780003133448066,500.0,10.418604651162791,0.19061877513754005,9,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.3,0.75
67.06976744186046,0.07778773368911128,500.0,10.418604651162791,0.18226759274818585,9,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.3,0.8
67.06976744186046,0.07751376243126565,500.0,10.418604651162791,0.18106095811660705,9,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.3,0.85
67.06976744186046,0.07612986994674181,500.0,10.418604651162791,0.16958613936716482,9,14,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.3,0.9
73.94871794871794,0.078975491860862,500.0,11.487179487179487,0.21778172053534633,9,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.35,0.7
73.94871794871794,0.0789870924804481,500.0,11.487179487179487,0.2199693474366805,9,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.35,0.75
73.94871794871794,0.07897353353811778,500.0,11.487179487179487,0.21076163352021304,9,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.35,0.8
73.94871794871794,0.07867146266408284,500.0,11.487179487179487,0.20943124149052364,9,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.35,0.85
73.94871794871794,0.07868121011832349,500.0,11.487179487179487,0.20330803179555118,9,10,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.35,0.9
77.94594594594595,0.0786580033146575,500.0,12.108108108108109,0.23744516854449257,9,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.4,0.7
77.94594594594595,0.07867023099476178,500.0,12.108108108108109,0.23975104554860158,9,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.4,0.75
77.94594594594595,0.07865593913662981,500.0,12.108108108108109,0.2300456173663791,9,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.4,0.8
77.94594594594595,0.07839771255881305,500.0,12.108108108108109,0.22862798955211386,9,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.4,0.85
77.94594594594595,0.07840798690247211,500.0,12.108108108108109,0.2221737955493051,9,8,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.25,,,,0.4,0.9
42.97959183673469,0.07119905408265867,500.0,7.204081632653061,0.1307209989941647,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.2,0.7
42.97959183673469,0.07113978162452612,500.0,7.204081632653061,0.13243052079300488,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.2,0.75
42.97959183673469,0.06965707507579637,500.0,7.204081632653061,0.12542429478770278,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.2,0.8
42.97959183673469,0.06947530774486894,500.0,7.204081632653061,0.12543834058872064,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.2,0.85
42.97959183673469,0.06824641475987918,500.0,7.204081632653061,0.11525058857261536,7,20,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.2,0.9
50.142857142857146,0.07298672974684613,500.0,8.404761904761905,0.17437157962081887,7,13,0.0,0.0,0.0,SPH+CPI,1,1050,500,0.3,,,,0.25,0.7
